"","0","300","300 | 1","300 | 2","3300","3300 | 1","3300 | 2","2100","0 | 1","0 | 2","0 | 3","300 | 3","300 | 4","300 | 5","3300 | 3","3300 | 4","3300 | 5","2100 | 1"
"yfeN",96.0248149885999,68.8236977995241,76.6295638355334,100.981243501756,78.9210934174451,87.8051974759907,102.474130043042,77.8942949106788,68.1648379821047,71.3381496037096,90.6976612835308,87.8003320041991,106.445872919193,109.051786321799,61.1276470813307,75.0117093917363,78.4369579000472,78.4825042364828
"allD",25.7086876364185,29.118499881695,24.7342616723509,33.6776969748655,39.8803557460243,34.3019852826227,30.1690412853327,39.6582028277978,37.1864340010006,38.9259426868074,38.9100710885818,32.6946856694746,31.4250268240074,32.4744681715481,34.429451423183,39.1595484727344,37.7286968714907,49.9236928144923
"metJ",2043.3814638539,1649.13991659993,1832.13792554271,2020.67919375696,1353.27464835551,1864.63364678091,1376.4712579085,1076.02132893867,1695.43136904141,1513.81454652377,1951.26884470359,1657.8141998885,1951.44799373726,1783.72154523886,1202.12241393536,1249.32394022535,1552.50135255606,833.801961019131
"rbsC",589.471261923158,1209.45704816565,1809.23110584314,735.528935711313,725.526817452075,540.636701750307,664.912160973325,864.296364750868,740.487542760451,986.951054372179,533.377977187467,1467.05017648432,1638.63793063381,755.270618971564,710.668798609205,676.302036112513,461.830647944016,447.656350369551
"ycfJ",110.758333993361,95.133977262055,116.234152928803,87.5765773096171,35.930752848763,34.3432679239987,34.3904512972319,31.8690058942253,76.4753043394541,115.19264707213,103.302163410214,142.693607692518,158.430100698707,98.4832447297653,99.2982987113306,80.0287929751774,94.2691886412793,733.042965696694
"glsB",892.026817426806,892.193483740304,882.481099725065,844.693484095576,599.682291206157,778.471261667867,831.496962465569,705.003673681491,793.149348505175,888.34295137989,887.471261484235,727.693483905885,726.822918621576,748.429980613918,638.181095572922,712.132188011605,807.016782231097,579.491308536897
"ymfQ",45.3266467510149,51.388076616758,37.8230607526655,51.9955348825863,47.0483239769732,40.8253574960501,45.3975577845275,27.6269501896887,50.4659650129069,39.8673124221085,47.5950882207355,40.8631013205431,31.9859963681921,47.7060483847239,39.8355605507254,44.2904390321677,52.7426987092223,66.2317819499922
"yidR",430.671386527423,273.11106039024,362.522745825678,359.869356679115,238.511383076539,285.081909190518,437.702852258917,308.442177316113,327.210250726477,371.104916973956,435.49773583313,271.740792038007,300.236365348592,393.586373435693,336.400699672279,366.384722752446,436.582372845363,310.577451723531
"rbn",297.179037705053,190.443031236671,239.717995140782,252.692254433798,212.80014578871,246.110491524558,299.637928487045,279.572888434705,290.668000421537,275.537401964776,308.221418095009,217.004991443904,253.455358116954,297.363714183963,236.267450468337,282.101062999166,302.702857715221,296.483305913823
"ycfP",1047.31846253719,977.965382430828,1152.7117829189,1058.16456759027,922.452059504858,1304.86291121323,1279.29254674734,1202.15871908856,913.36015067944,911.210621720192,1085.65805502901,926.202853138839,1234.66994223396,1119.94730668099,920.25852554746,1049.66951045389,1042.96791403951,1123.62023841709
"yidX",57.289720453054,42.0543564140366,48.3657397214171,52.9230656039862,44.0825538385837,47.1912591943112,37.2131157699915,46.6346651057508,28.6502205140746,41.801762202979,57.3593411218195,62.7393896886217,69.9316115077937,68.4810377430045,52.7255549601646,36.9953174187435,41.1435443086881,38.0206302514444
"caiA",165.223007211557,119.614785428816,128.356622252192,154.041448371926,114.834575682026,119.839679638189,126.39080112282,124.575000276647,131.394965270976,126.333127247553,160.267680006742,111.215521977653,123.42250997012,151.24787104236,122.852177514736,130.833424377623,123.122975975006,94.6631462129857
"rpmG",7529.13791144688,10102.1934968774,8599.89344972842,7092.46135839968,8460.3720336205,8775.23338302424,5244.59022524474,5786.56696736964,7300.77133945564,7498.56069529624,7701.6396099848,11045.5268223458,9575.92959585033,7837.67654557341,8242.80042864861,5790.43135638998,5590.82816946707,4879.99309129797
