"","0","0 | 1","0 | 2","0 | 3","0 | 4","21600","21600 | 1","21600 | 2","21600 | 3","21600 | 4"
"cheR",1.75163235055311,1.93040023995771,1.88452378017094,1.77128946832332,1.69196532231927,2.47203642286879,1.82715623494621,2.07512752695104,2.00055459462404,1.89934238975731
"dgcF",2.04329852985844,2.08565422911362,2.42754829885338,2.2128413183965,2.41061290115758,2.31417826191367,2.24419805140772,2.60268371088387,1.98315851827231,2.32092515576626
"cusR",5.24957271323178,6.44553450026454,6.07801400865906,5.58903806217286,5.70015045659514,7.31166514359612,5.44261505194398,7.3569102937032,6.03770387408224,5.41927553247884
"cmoA",9.02670838041064,9.99634019504963,9.26505795076527,7.24155738603433,8.50080814362022,8.82074187612487,8.81462992224949,10.3073388465239,7.54698287204266,9.37292929666677
"hyfR",1.30495494768896,1.31448711473356,1.31548974325922,1.3464867190335,1.24988901916447,1.31923355534276,1.29621047680193,1.36443153094249,1.30332781644038,1.31121112483627
"pheA",30.7326443082875,39.8663605279957,30.5161277006758,22.8100863022078,29.3116037410526,36.8399704728403,31.7899755109547,33.9985190522471,27.4265262152992,32.1489563709002
"rclA",2.22900522744754,2.01572663581356,2.23612370193172,2.13080711007045,2.02735677899474,1.97096205246489,2.04996602570853,2.23349031693437,2.15128699194647,2.31674619143304
"ygjR",25.3796452747019,28.8260249353204,22.2649119296094,31.6032275662519,24.8607859254556,29.6878353539212,25.2953448088634,28.3170682196439,25.8358062304849,26.9553549109374
"ybiT",16.5023548101909,17.3420194172565,15.0073776385311,14.9337025947492,15.9523824720324,26.7561753466356,18.3817217510508,17.5585280235081,18.1148380151448,21.0872637450863
"nimT",2.53555224251945,2.85086554649742,2.40127394464247,2.52853193567622,2.32769171991712,2.67103707266311,2.85086554649742,2.87129189080053,2.71433728132799,2.60737845148111
"yjfN",74.6049784098493,85.4494914109381,33.7519745564947,58.4163373397424,61.7599637198626,51.4357665284588,50.6784326039525,60.3549419222951,42.1599134453292,48.6645732937155
"dgkA",10.8055454926311,8.93334203419232,12.1863991941802,12.7312308498743,11.9364340671652,8.2614785345765,12.2363383520108,9.41264379692627,11.9174197049816,11.1478995279231
"wzxC",2.25167717227353,2.06995585448831,2.15367416905473,1.84126847358305,1.8205823508013,2.37413175316119,1.78930583571545,2.57023451368357,1.93066786880463,1.73183321819273
"ffh",28.8920366407591,29.5318534653545,30.0793190113707,24.3711090532604,25.019828580115,32.5480678915871,23.970697764776,31.4720663688399,22.962375594251,24.4472451768689
"ygjH",5.72430284477843,8.55934263120223,4.82323131076304,5.78252661054888,5.19383434268318,8.43039366082451,5.15831544305104,7.41116322681105,4.91026198162538,5.36024892625785
"yfgH",2.50064454552416,2.0597939133498,2.29516838368658,2.38650606033558,2.5779066099396,2.16760217521616,2.27805092763776,2.1135965253811,1.85433255587793,2.26027764595006
"hflK",67.7383058477079,88.224044803299,87.9553848067506,69.1904011413929,68.2756860269697,92.0534572020715,62.4487158286401,79.2149046244814,65.1412726275887,65.0420128518088
"ycjQ",1.60837074499952,1.62349168992334,1.7335146153171,1.67330449529885,1.64159700051079,1.81252387653467,1.58052077639108,1.79439810256378,1.55078641269401,1.59670744420399
"yfjY",1.64284913296754,1.944096725809,1.5665599710296,1.684592910804,1.57570777209869,1.78262099179394,1.54981928348202,1.68494324847603,1.53166416028443,1.62506790074446
"dpiA",4.72200641003728,4.86823900989435,5.15474121012309,4.31392172677781,4.36717396026081,6.11477748309763,4.38142450360098,6.16456886686726,4.32290160815741,4.34513198468781
"yidA",44.3757623723447,41.7064901260921,26.6691511297214,32.7608299273184,39.3747811574083,33.5118633175749,47.9546895496667,41.0440161442025,39.8111323073277,47.0166550981541
"glrK",5.73224391659325,6.91869527205791,6.28668727729786,6.74164191483894,5.78653614200268,7.21250293081372,4.7377431925586,5.83689048571294,4.57921403832449,5.1783769956787
"yhaK",3.11514647339917,2.49458529690332,3.18678126833213,3.0259748566477,3.20072782050424,3.23193907000797,3.76486986986981,3.57910780673766,3.69583410520973,3.58780131746617
"rpoB",106.049940411047,112.322255420214,104.923934315277,86.8768566587895,103.961100449484,118.982039254821,108.925656632569,114.905177861307,111.098844375544,103.594241511294
"ygdQ",4.75550976993441,4.78560061177775,4.45245181999317,4.42721672733616,4.56621882850709,3.62303815699562,4.19712083798327,4.41771393093304,4.67381295847472,4.36233329408414
"yjfI",1.9559913632059,1.91706599149185,2.48819576920798,2.11052219314482,1.96782237221326,2.09405596537449,1.87098760372706,2.01237615487539,1.64045952644228,1.76100621404298
"yejE",2.91218094800384,3.29322252731272,3.38041413007363,3.11018414353023,3.27955484070948,2.47323615345544,2.59709718216176,3.54749339950936,3.10415371435183,2.68868361649935
"araD",3.30488483693504,3.37058731801261,2.98700571926221,3.37292444100045,3.05866053822482,3.71612749663413,3.77113814367296,3.39662041341426,3.47930704302675,3.54749339950936
"sanA",8.66440091390016,8.98550756715767,8.77987256505435,9.78315636021001,9.45121626584741,9.83073987592389,9.05553576604924,10.4577457816628,7.32130080133698,9.16096768413694
"rpsF",118.982039254821,87.5539280152716,97.133699162022,90.660360950842,118.070111985359,67.1865246054904,119.411667797053,94.0007263810586,119.784713663772,116.363920579528
"argD",2.30761092703551,1.92398826541189,10.2446585809498,2.47924354585466,2.29628227654266,2.15233105617668,2.54047805149469,2.35153042751525,2.4027724046259,2.62842760648014
"yfdM",1.45891921616125,1.50336987493829,1.50535108678105,1.46916863327831,1.38780031570432,1.64752459202526,1.37897853478603,1.37392190275492,1.39358403352708,1.51634706640884
"ydcK",3.08977117991831,2.87447802184604,2.6608736380631,2.61027173079496,3.18082279288862,2.95713478006078,2.90391655980779,3.00653134578137,3.01028483054617,2.80577631982942
"fixB",2.34615771752455,2.61788187327358,2.12387667932889,2.53291734620293,2.2128413183965,2.55035839609403,2.22900522744754,2.5839891280355,2.65829276263013,2.04485706121984
"igaA",12.4097315327821,15.3951071129969,12.7003821260495,13.3031869663971,11.618081900275,15.5624791585966,9.96382718950188,13.70186147852,9.74660650270532,10.7629376681746
"yciW",2.21913894413569,1.92065713484615,2.05808133727661,2.63499459033307,2.88865918641432,2.25542607449855,2.61606792457342,2.46399614689151,2.43952454694498,2.95631500185729
"yicG",3.68177126474778,4.44351081644503,2.64560925947994,3.30328168576863,2.77041095982132,2.89106290511903,2.65130014090596,2.83038832065331,2.70813564053318,2.54100638398421
"ppsR",16.8280954361711,16.8783269490174,22.8464800227551,19.9110859136524,17.9212579104603,19.9677517785306,14.9554560562589,19.2795570399166,13.4776774554687,16.7570931317192
"sutR",2.77675521133135,2.8063598252792,2.87129189080053,2.93630127206821,3.5125043207466,3.29322252731272,2.97234174648533,3.47930704302675,2.84119923109194,2.69073441704365
"lpxB",17.3901684225638,16.6494198238333,17.0736546727953,14.0978181893866,15.3609975154483,19.6016065835517,16.5849182990709,17.2760321338963,17.2916064326296,17.03582606366
"napD",5.28938504009683,5.09506305192551,7.36099096230238,10.1922453013343,9.66922325343982,9.80080329177584,9.9866443912129,8.46846212772279,9.75606925926519,8.97057212338835
"uxuB",9.23940533409109,9.08067788065359,9.52949656614636,10.1050180947664,9.5347823064709,7.97619123601622,11.5690620577527,9.45776962071229,11.1154927548708,10.7928202747176
"yfeY",14.5102452629303,16.8280954361711,23.9923072874339,19.3290657100883,15.4882259551091,18.6331541007939,14.7546725671273,14.6040843349356,15.4111220497201,15.7600477414281
"yibF",6.9225328752659,6.7458488820009,5.72946328913589,6.71412780809087,6.18983091291506,6.80690983605232,6.64882773839739,6.6899711993125,6.57367439906089,7.18157361633171
"metC",4.30525890660032,4.27433504943837,6.5768647396927,4.05611905816539,4.16206645349696,4.07302310972271,5.00302270615989,3.77584619688787,5.27291229356396,4.87769652175564
"sbmA",18.1324252956215,20.6389833202317,11.6261377326038,13.0547235318966,13.7866496583897,16.7396794881634,16.97453324988,16.3860929667496,13.2397135160052,15.2972455830438
"sucB",296.934311553391,327.738193670245,357.996084945495,280.352864429443,280.352864429443,327.738193670245,296.934311553391,327.738193670245,287.516312346212,296.934311553391
"leuL",10.3596258914004,9.40025569588728,7.99390262961276,11.5202490432578,11.5314337886536,15.6208385881589,10.3696838144154,7.84079532273497,10.0018848802384,10.7980582544172
"sppA",22.0529538003569,21.2958439555799,18.0196614348722,13.5930754552103,18.1022861169073,18.2750063201419,21.1238368676569,21.5736742467954,20.0204153501553,17.6843342157027
"pabA",3.3577620584455,2.915614539616,4.36929344043062,3.65735330602778,3.83945090447511,2.98576371679169,3.36545134617882,3.50375039038092,3.28455972699565,3.65076802300738
"pdeK",4.50085784689356,4.56337116129695,3.40959409579399,4.05302760063634,4.27433504943837,3.23821774737517,5.39715829050999,4.02475230975079,4.93893506190045,5.36396565565963
"flhC",4.35840420385408,4.59479341998814,4.69491812877363,4.55294490036378,4.39328471804499,4.64893417934234,4.51241576215947,4.76309723327559,4.72200641003728,4.0848978451451
"yqeC",9.9866443912129,9.57584632617317,5.03817068830552,12.1492891526632,10.1865950871757,9.2125465244068,10.5377868623096,10.1050180947664,10.1633210437886,11.418490207176
"speD",11.8704276001305,9.01920329716337,11.5202490432578,6.78900430425269,9.04299082537919,6.3299758696467,15.1905268258015,8.41229824795205,13.9820112909041,14.2234545514814
"yedJ",4.72593569847151,5.81589006928124,5.83203751526632,4.92014215782244,4.73511675815923,7.06701024269775,4.18202011172713,5.2930526333684,4.24834226312944,4.55294490036378
"obgE",22.4991719348857,22.9146762876924,23.059670606582,20.3506081078972,24.7438827985701,19.2088600542751,20.9372491432802,21.7659336384953,22.4991719348857,21.8082182459559
"uspC",17.8419327452825,14.3880582477003,14.728105898119,22.1111169488617,21.3342575602575,17.4517523352348,20.6132488419965,18.2750063201419,18.4276474861293,21.7056692391628
"frdD",30.4485157752131,33.8926373698596,20.2184430553325,33.4492046040233,26.9908779510526,31.6404891853017,33.551375303557,29.96486564241,37.4943160045404,30.3810536516031
"ycjV",1.30776199254904,1.32023980422856,1.32289632274772,1.31075677242694,1.32372184588567,1.30604083024351,1.28200332168452,1.31941645262382,1.39561402417685,1.28191446306537
"yhhY",1.70432444331006,1.78163277084072,1.77128946832332,1.62551852770518,1.69889889817945,1.82614332525621,1.58776786186331,1.76149453633258,1.59228656262671,1.56460664790059
"nuoN",26.9553549109374,30.6900693343223,21.2162827144671,24.4049180134861,26.7561753466356,32.2449203331361,32.8313006507885,27.3980251054866,32.3523812839771,33.0298840499944
"mppA",16.2695224509501,14.3293374530444,14.3472268224319,18.8971923910401,18.6784132921422,13.5357225785542,18.0747025467898,15.1905268258015,18.7562563871726,18.2193552428665
"ppsA",90.0653329512995,89.2697821417613,119.784713663772,83.7780267938086,87.9553848067506,92.2450761461811,90.660360950842,95.5510618027091,83.4881768403022,90.660360950842
"dppF",6.26667424182276,6.79276997157472,17.1590764513192,7.99390262961276,5.82153658346947,6.75989107530011,6.55274776900165,6.90432319781791,7.09056209621258,7.00847229398225
"epmA",5.47895213467761,7.17560263493234,6.59786838888065,5.21294991908446,5.20176058619392,7.32485398057986,4.67381295847472,6.06538826563536,4.91366669572143,4.9595182873254
"hisG",87.1301426479333,87.1301426479333,120.500890686529,48.6645732937155,64.9114014738093,80.2038729898107,79.2149046244814,79.9596360327696,77.6707773608625,74.7965592258201
"yjgM",4.94235965755087,6.40500634612523,7.00847229398225,9.25927990930091,7.32130080133698,8.63562143233736,4.41067665227565,7.02939243716799,4.88040204108889,5.09188557740414
"srlR",8.2614785345765,7.62691700158542,6.9658528641569,9.3320885708156,8.66440091390016,8.46200770894742,10.7086150303923,8.4228005277154,8.31317740907659,11.6341991507459
"deoA",10.9086449576099,10.4447061552901,20.7408052220733,18.6784132921422,12.0854559683241,13.1875074159311,11.5314337886536,12.7497760390868,12.5376929640253,12.2041507440139
"tatC",29.640543570572,27.496955781577,24.7027542515837,22.3143518949901,25.9057419790013,23.024533163888,26.2400761205012,23.7425008479787,25.6271297486739,25.5614894775296
"viaA",5.10885503678156,5.30627703836642,5.74576902926349,5.47287915051823,5.46984518318815,4.98398594527144,5.24012054409193,5.73940029972535,5.71954348316264,5.48237114921497
"yedD",17.0476384918672,23.5164763265512,28.5061243334515,21.8309044950798,20.044020315453,32.9201727210191,16.3860929667496,25.760701937785,14.3293374530444,17.9884627804579
"tehA",4.17391146769109,4.92901714752478,5.22018161363261,4.79622719450666,4.72888481035614,4.88040204108889,4.22221487055187,4.78891888724288,4.0848978451451,3.9916908759962
"mlc",18.6628834842901,15.6208385881589,20.1554767019256,21.666586885579,23.1718287034441,19.061635452911,23.0101741919285,23.059670606582,20.8792791630233,22.1264485201377
"yihM",3.17619612647778,3.44212621805577,3.97622666459387,3.98864852377842,3.23956476436104,4.02838061365263,3.32095920330318,3.82192641015861,2.99094213650993,3.43735772392136
"hycA",1.32463969801756,1.25553304489647,1.26347752364025,1.30812463143433,1.29881864474637,1.30396034848212,1.29414565448285,1.2734126490767,1.35453718574268,1.29083088328165
"sufB",7.96458946550556,8.6830386163696,9.35086611867582,5.46264624989598,5.87423100103645,7.12504931695226,6.88568412501196,7.89095547883413,7.19452779323292,6.70575604998318
"hybC",14.3124624195933,15.260179213748,10.6103474875834,11.3168457599405,10.7778686149255,14.7036252779842,16.4384230300634,16.837429501409,15.8685675789808,16.4099620802789
"ygbA",3.63183837280034,3.57910780673766,3.48799990301446,3.61476034222657,3.64368943955588,4.2811547937065,3.74067856237618,3.57489284814926,3.34614508423672,3.72541203968401
"yeaD",14.5656683866181,9.41721194833371,11.585914351722,12.4183362850409,12.3633687943678,10.1471311946069,18.3219353682739,13.2314567286134,14.4750858542271,17.6304818540258
"zraP",2.74917739114406,2.96493401960567,2.22237149502518,2.8569979478445,3.17113654644114,2.90693739231082,2.58094607715364,2.51803790383461,2.50758742481619,2.73833698815271
"glpC",1.98370844279873,2.55035839609403,4.46419485535983,2.56418437292618,2.83608348221878,3.06439017325755,1.80537683345321,2.49233846016313,2.01908269509377,1.92065713484615
"uhpT",4.64667904955117,4.95711249773833,7.82884781918956,4.60276249293034,5.8030043083577,6.5441236137487,5.63611090239035,7.42298781177026,5.27035448114056,5.76811528726953
"cysA",1.26523029005106,1.26944685652407,1.32804128809402,1.2337926868379,1.32942279827374,1.28164792416019,1.30441234502218,1.30667467896716,1.29083088328165,1.27429561744226
"ynfG",2.42653891980698,1.79950486172591,1.84842947503638,1.90144999636235,2.32012092377309,1.84996759504874,2.93162383695207,2.2372089391782,2.74784380550984,2.96246888218215
