"","0","0 | 1","900","900 | 1","900 | 2","2100","2100 | 1","2100 | 2","2100 | 3","0 | 2","0 | 3","900 | 3","900 | 4","2100 | 4","2100 | 5","2100 | 6","0 | 4","0 | 5","900 | 5","900 | 6","2100 | 7","2100 | 8","2100 | 9","0 | 6","0 | 7","0 | 8","900 | 7","900 | 8","900 | 9","2100 | 10","2100 | 11","2100 | 12","2100 | 13"
"clpB",411.078201210568,374.072312897342,658.702411685315,3136.36454333412,582.656268310904,237.407794556961,329.461248723157,251.072018548971,170.270980218049,329.566504637118,420.869970392375,704.536713355849,3518.93085283645,247.73868563539,397.421690502772,238.157785551597,410.218403152823,307.062731622463,697.354760519307,3880.97853898513,247.945066274646,344.36920042198,232.177190658696,481.027404648751,351.847988502986,364.879536890934,1042.49051343251,2442.00435863865,583.911799616358,501.42667125419,482.896541247141,319.318728878212,280.813879540959
"clpP",2385.44617747003,1996.7671506383,2177.09227286684,4358.75152977038,1843.8274299043,1984.66843368734,1866.53857602497,1524.24277266116,1749.14826758332,1851.53347786366,2345.20338686016,2156.7232845387,5637.66262553423,2198.34408595774,2296.93521376707,1941.65536993737,2282.95218784932,2125.65328066705,2392.44655286644,6231.64956151462,1828.63632703601,1874.19325895933,1975.88121089001,2228.05896748083,1941.21850139186,2030.96602445832,3274.74326363641,3437.88383000621,1827.44758254652,2539.45626066692,2287.36938720643,2005.48928117396,1557.26060292287
"clpX",1340.71454809577,1044.75458157179,939.353868099307,1993.22904961457,1190.99909367148,911.467349578976,881.892334245242,754.777519641548,1174.68266760369,1028.00379850118,1223.01247973574,961.543644629975,1870.70713170871,905.351244121723,1018.48313029503,906.142759930008,1269.72093986759,1079.96475874393,1002.94201935003,2031.7381154842,884.511682671749,832.896862093581,873.643283972829,1260.99160877853,1140.76421824112,1209.39445993722,1199.72212687939,1695.05454133655,1195.97861669703,1190.79248777192,1114.95288378875,905.430176614937,1225.44742101979
"clsA",507.276885808498,433.957212803752,475.68175965506,516.860172810864,407.756439026311,379.323840335174,371.474698104979,344.434080738438,392.453564295863,417.393921359938,414.715750439453,398.263865880151,557.881811866137,377.331239099063,375.167984390063,432.121058174257,415.482544591978,392.901443508291,456.281447036399,652.300304608562,367.818003371875,343.604228830551,357.020813174661,414.050098293808,451.501225073727,506.722456079082,619.407829071154,386.577641888455,359.846491516874,414.16833926708,426.578906280063,413.13691649517,390.479572460391
"cmk",3169.48318769492,3311.30413634833,1973.29191674814,1441.84975101077,2756.48462669679,2221.45333449399,2616.40351066085,2468.86967986709,1074.51497967961,3230.82631511155,3119.25546932153,2240.49394153295,1142.08130122255,2553.87218821615,2647.55320234701,2283.07261332991,3169.81724673125,3309.83024393805,2029.62063918831,1622.79649914532,2413.8896666722,2686.46433521661,2302.46629176916,3118.6607314549,3226.5691958538,3056.98032160555,1498.46625517656,1706.28383605683,2706.70080970097,2789.65979947288,2605.9981059285,2400.82424831755,1028.22729521213
"mdfA",665.256648856918,587.904437431722,373.43810654266,327.840539417713,538.267277103137,439.947683120026,491.931132993483,491.931132993483,509.259813448187,592.952063374176,625.402857150773,398.279400376841,254.705549494707,462.90048276149,404.272131884685,491.931132993483,609.961277089183,579.311974941024,336.825975526411,331.440702948075,433.650525326448,334.072157673099,443.008873766793,491.931132993483,662.117849459927,584.644528651724,154.441640098513,367.91778855038,464.283981700916,312.391786721767,403.750915534306,387.180541015464,497.969081819842
"cmtA",163.232912876735,145.732548647249,161.270420069222,133.115441542847,164.497965079448,162.508788027708,140.622042080322,160.199891231853,187.29742862847,150.360692734676,162.027900826878,151.63954399693,144.831158574039,144.944472537751,147.663858198842,155.699868852905,161.322370051829,142.188775925515,153.348227090263,141.227186731317,162.358618706241,157.997409480702,180.49348086531,136.700166223902,140.980700234161,161.699804015246,148.424923263475,139.923793805432,151.42304490886,140.916724911963,147.341664852756,145.356395053994,183.32201129012
"cmtB",38.7165785576603,39.7168101621707,64.4682055490989,48.853151200524,39.9370100507455,45.7736419029265,46.4583181953924,50.7643966940105,51.0822596607673,38.9445406636588,38.2852525495693,48.8600664646217,55.3920337987856,46.8197241380832,35.5713771383003,45.3389274316647,34.5255085984291,38.7376556624221,51.5947576090477,38.6025057754657,41.1402564815012,40.8116773184092,62.5896515326846,31.1767904118127,41.3034411195669,41.123011414027,52.1622247654522,39.9439606381964,46.435041204745,36.7875704528719,43.9249308523914,48.7816274521037,75.8278726720085
"coaA",679.695677098674,559.327770745832,820.825395544184,517.499739442498,717.91010635231,693.947751154945,479.864058176443,651.819505180809,1031.52223909977,463.967253736431,508.885986050508,601.506408561463,483.564965419178,481.911860514107,540.916541394655,694.831168886475,465.261362939465,481.164219469946,643.093924167601,471.667818131725,520.092195572405,391.141736552981,677.261673419259,567.779519104375,601.458559125042,700.710787215581,518.348229961539,504.937000127964,702.254728853128,458.729710467568,535.386945307895,799.823289294132,865.169772653036
"cobB",566.182150411445,542.514020422387,617.53993434839,640.283285104993,557.54554574896,733.180874751642,930.544437113804,797.665993888153,684.859541273988,561.912614181012,624.215213449388,690.209251774314,655.484734103346,786.602265947079,778.2480167614,845.229486216142,584.681342239858,522.115408704362,729.198766643596,654.229315648941,777.432392478805,697.313290583982,861.574989178176,455.170502802911,458.775973212989,510.076605046965,770.861126796804,705.057754566036,514.732942995204,697.9405950539,815.193923279092,748.825469324738,683.462262442399
"cobS",862.782179404668,755.872807003776,883.393489678068,1104.75138926533,779.24339816094,911.767273144978,810.632875304303,949.908915984474,1125.24737980371,868.567964832563,815.740043267207,817.039952314666,1219.7806756556,869.942165305503,835.898353584287,1076.52602371721,809.950326308907,767.886465842735,877.629504238107,1349.54129726338,780.363413445555,778.365650094564,954.645872502801,737.904678623847,841.005951656838,892.486971717707,934.552167200705,1127.36643919058,692.188524189534,760.172037907518,904.632949456884,876.69547658362,1243.57713446458
"cobT",517.289064485657,470.940107690125,628.229514584104,706.985065823285,493.864173316643,597.117327059275,573.079295678584,565.737483845518,717.066480645054,491.606973015702,534.632096951994,570.137392657337,781.814663258524,588.814097555346,502.504196738951,633.672989363372,500.352161399492,444.492990127295,592.924561742817,753.638178000266,561.503209992527,531.293507239794,590.340461416749,441.020029523573,555.927467534574,533.399290623149,603.270082303618,696.128418981119,499.938904312427,499.179794287866,587.016410770589,547.503981522948,667.59160887669
"cobU",341.525002605058,302.860294178762,369.809834451307,406.806049768523,323.270665964915,361.14595865491,331.078384574983,341.835457808423,234.924408006561,314.079758416196,311.707430889582,349.508673470274,404.171151777359,345.137851844712,284.698571297842,361.785462604531,315.911281319007,296.093539233261,360.350182805636,412.530858806932,314.168491437402,286.225200992148,398.993400305192,275.035781345526,329.571357154824,350.723728894438,371.826047610534,388.697775501022,298.443121956591,298.081403493043,344.924877298938,340.01974544829,307.930095793744
"codA",192.778514842598,166.83514621904,180.959003042916,147.653696963781,301.970985613675,178.316828093602,190.190157601787,701.797310168856,466.323090871483,191.131559568319,176.971089797975,174.920049794668,183.884086913602,195.667549539861,177.482830947734,616.410533816696,198.207401265252,181.837590593886,168.378964352359,147.857990493852,169.203469282846,192.785351295346,566.603222225096,174.174224431167,170.095055072554,398.494936661534,184.298351720288,153.432699305627,302.468339553942,149.370668735317,153.779859699394,600.255469058716,358.742570526374
"codB",75.0027226364488,56.2807461763957,64.520776672114,53.3169982208532,114.989942393473,69.2811998232926,67.2347489950718,517.220921185608,176.834055502511,74.8807962559524,69.6089231247579,72.8945830138373,72.3205045120416,81.7138226991935,69.0460154098654,359.656734174207,77.0385529751262,67.1218405783142,67.7688446539957,66.1481522766215,71.9259292036235,77.0201548723215,374.333426306097,64.6490822609215,72.0279510001707,185.611097616061,68.8806242733802,67.5933608935762,131.17839542548,61.666045820842,53.5549073450519,307.75320989324,173.335682877956
"cof",233.637897506736,214.702079606835,250.182475752866,318.557959743662,220.906936507904,244.305550658757,223.610310026974,232.162743994959,249.14083341416,211.780574431065,224.075790343631,241.233847227468,258.442925694128,254.948111468814,238.323986670549,242.158443667563,215.283472712764,213.866750593902,249.537619350962,305.254825618323,244.138244294021,235.449452881929,237.075317524659,241.045666151762,227.313675336449,263.262809223389,358.188280355283,322.425700005989,259.064782076579,279.936289622266,237.58961049641,251.642886544488,233.25180935359
"corA",1099.91245119514,1058.99661313727,418.423275228758,525.251952295799,862.857260587683,934.519800675801,764.276339603568,654.354447870447,412.939202656758,981.86598218133,1179.53304387654,520.809451814019,547.782721059513,1163.20230671134,909.141215379673,959.764299048987,1130.40428950454,991.313094980676,520.447603833986,533.45990295717,1128.5851606369,870.58512987514,646.801771530232,1226.55336598993,1071.52648922008,915.338606715778,638.32624956451,481.433715450886,628.97895605978,973.377153666994,1028.09160363952,767.262774638606,552.247409909349
"cpdB",236.229066503709,277.527138747201,338.613258909446,565.187185278736,249.989950319582,389.686018251445,524.373472222875,299.727201460402,316.837803585754,246.904059897363,260.411822855596,458.003245388703,685.47892979589,522.421883376352,408.526910347716,485.669968649162,241.862430557238,256.38629530972,426.89615995756,614.970288946923,581.312351702918,414.839042703164,501.775749610938,222.029204038345,270.624932730118,190.512833247563,497.345192182136,493.760099321847,313.576212862117,485.426893395795,497.592576817657,397.089576016219,302.860305094953
"cpsB",300.30010685078,280.519644191786,311.147252125684,179.630183350539,305.734556321576,302.571033041135,308.407670034728,344.645569493969,347.661742720526,323.969197466656,317.332715560821,306.493532955317,272.522914375804,286.754814997166,302.601960646023,319.799496459862,307.390492212667,300.979204428247,268.363125114832,260.991575169232,305.456699969203,310.588988357196,340.590695793808,250.54362654401,277.751536636988,328.321532980755,247.176361036176,281.536575047106,307.75815635703,361.560239201175,342.265302066001,338.678575286039,419.008218137518
"cpsG",626.988128140569,577.027041119276,642.862950297153,471.254035672812,582.057246159814,609.147887686075,639.212526287953,623.035783804023,680.016634201408,591.022010830767,617.518999398289,613.551145736473,597.072526368436,612.744383931257,586.770666820443,652.398574265238,580.675315833392,563.731662576325,542.79190806044,549.990664719895,587.870535273745,575.958436713551,692.81485128397,476.90926821675,553.132402734023,664.75014336494,470.935778584649,586.752062594087,622.638107514922,608.218087760093,535.760734574875,635.161092468753,774.911847903916
"cpxA",484.380630093425,438.909029114875,418.427148002762,546.778220944319,391.535889053583,436.892864164896,435.744054669206,325.121067739112,359.375944657534,496.907097040545,444.57969704322,422.190204800049,543.116416388816,424.511908230924,400.845363296121,464.666041779819,430.075047546824,452.189710199971,394.686739820497,703.473861503117,390.80201290677,399.878557212145,410.956401554723,456.440171432488,427.758653111238,468.364126422784,366.889053815052,617.993891158495,424.963722494836,445.897157011563,498.826785703167,415.750918334952,414.368667071503
"cpxR",887.14640336598,942.351638688065,792.680654284324,1547.9451752251,634.42272015024,814.532171138557,918.783915200547,568.448305243946,853.135319146755,1013.21147290703,976.471719319074,939.430211952537,1781.52758888233,998.509098870954,874.715397257568,1127.30695824204,946.963931941861,937.917593976915,1030.83134043929,2095.14705124787,763.730240886177,856.541306864816,852.217081272063,886.42334885201,938.37501258002,972.135685959559,1055.62262365748,1826.15905314392,930.090275353689,1068.27819563374,1079.82570500682,910.925327702511,894.312143050107
"pagP",177.817179972282,159.739188558209,157.189959364024,143.620554752134,171.26918514693,174.713668034641,191.785150264824,178.482545600605,236.410545233665,193.632387524482,183.605918466705,169.037624618629,154.219498025317,175.240219667552,183.392193313792,174.159040723423,170.075889473399,173.512844404765,153.340938653628,132.601738585153,170.128120176412,168.419505086932,177.04773279188,151.763544945365,181.770130507327,186.936216287426,169.767553303185,185.418119343103,173.70667330094,178.40483729391,179.682212222916,173.948588610999,243.11737454717
"crcB",272.386616463854,242.039200151012,194.739387334545,203.345674586947,223.373288180291,215.158308814479,218.199773369555,197.40405141869,258.192486848302,283.286375981661,243.433642013156,224.347042298331,188.488523163525,218.321559061267,232.408849421753,174.558718835057,280.592853347134,272.16425687242,229.268990036674,155.029783089195,190.593558762861,204.89493071619,174.719320696402,266.316868414225,307.981132028975,280.679322316141,213.123906836125,208.734876739742,251.208973360122,230.811671715718,213.223008082896,197.879716026423,335.452449226765
"creA",561.60837118266,565.379009565683,613.760515087567,1069.84239147965,591.23758116293,465.040433724048,522.250772113991,478.252815965999,564.131656708812,549.988667488478,534.604004487094,622.611291015359,1037.68879067058,490.146871030968,509.219939973521,478.513254919266,542.216670717905,495.006589784647,653.64860891206,757.152813258967,506.766012980386,494.209847327664,463.344992521349,540.045085486466,560.0139903461,638.685308165247,774.645462117894,935.918630502054,618.263672068216,534.707175174096,650.927060354884,531.357999440307,514.241887053544
"creB",249.670294852156,277.235252655196,255.015143747699,380.361437385091,235.819185344075,233.108208478698,167.337530103497,245.19813184363,322.972454243359,307.587638622957,301.686427154936,288.251341527714,408.584931604708,265.351352871127,260.390211680886,307.941647217265,279.139996855206,271.179968254872,280.394407949923,451.156337326942,262.126274185965,225.30089212411,259.496863172126,255.012342952903,262.946005809691,267.590651148712,328.191596906051,405.637362729874,280.703989296456,263.49019992162,263.368606029672,221.151464990863,297.338115576802
"creC",175.0314077256,172.647411760463,179.054289666631,148.332807412537,165.815475716917,148.917180366239,157.226307399673,177.463798908275,158.293811702068,205.255093305631,186.105193118538,177.53185744602,153.839438300733,163.856151790966,172.60642735426,172.647411760463,172.647411760463,173.965009721434,154.694680679123,209.633928272007,168.666254325831,164.540152326338,167.276467536413,163.295229787789,180.0390053166,175.811456931292,169.25921047907,175.598575111864,178.14727197823,186.884088425644,158.67163488719,152.28169108766,137.579243244898
"creD",175.070326494921,152.93845703658,167.624666549586,147.548289730614,182.250266127931,145.220204765477,157.689657284198,165.575319169012,201.031722747274,154.715846645206,161.558506360884,159.38405244505,139.226818193204,167.39353202954,152.921808191243,176.686124193082,154.836631955335,169.639980031433,136.402484092251,224.07064504449,181.333222784738,156.124033337566,178.275052298113,130.139108620036,152.83906893497,179.635111903622,141.871821956002,153.762776176997,165.714349928393,159.320656676604,146.321942841872,140.943473100943,243.963599528432
"crl",2149.21950366547,1757.43308038519,4426.08299952802,4951.75771093158,2648.31735647199,2827.84006072713,2329.54270059694,1548.47250380996,4933.71621651501,1852.12716435214,1658.57655629775,3530.72181370599,4007.96445894829,2017.76029411197,1933.64267079056,2667.7751303783,2025.06101267998,1771.50434666227,4200.85242551043,2560.57526386291,2451.61040909059,1841.99261246586,2090.58701854721,2067.28336655883,2377.88816562295,2390.66392892175,5477.56274531445,3974.626445458,2810.82106442237,3087.30125315123,2910.00056922269,2877.99248582402,4764.14563423369
"crp",1762.82417336007,2028.69257148642,3232.25427240354,3052.289270695,2246.72371745982,2513.71718876796,2671.61908485135,2511.38791044019,2593.93921986345,1367.83031148475,2169.39804469316,3738.43514550231,2746.23224119736,2377.23713937155,2536.42045271363,2488.64194290962,1985.90449786367,1944.81290996085,3911.91958870201,2403.04450090391,2665.79733577425,2534.98803066367,2679.33624661137,2074.8197609155,1969.15674624505,2076.18904892507,3613.13113108332,2744.8075233218,3281.81764036391,2728.51252319527,2688.24959795241,3296.566730588,2043.11550214945
"crr",4738.67936062723,5351.86667181096,2535.03115075045,3650.97531725737,2771.41733373908,2542.3718490436,2594.13727510362,2046.87765852291,3250.33656872498,4092.61962172894,4845.9651356393,2571.22611181657,2782.89858638737,2460.4627675373,2930.86316850101,2597.44016491574,4208.91701569085,5323.49239947329,2676.23349900709,2694.17533859129,2335.28863726518,2534.55664174739,2000.55098279766,4799.04810777461,5644.71751874502,5019.47993534408,2484.38612447956,3078.58208358159,2887.04213933415,3186.78516780436,3296.64878617233,3125.59853697033,3269.63253733021
"csgA",237.644456952004,199.778817997727,231.312202533214,228.259205686087,228.730233156561,223.307876736446,226.901093884742,245.64089559895,247.021544545587,233.526222654365,192.151892723902,204.053585823275,299.302245209946,215.389272385058,201.330044415464,217.892417145318,187.830145709426,183.212704076566,215.53330009003,205.95438801153,206.423762623775,215.026481193024,234.161437619957,171.55149723398,202.199348701545,210.486804385391,211.070769912737,226.174832843434,218.841242087047,195.808315398844,198.746676333945,227.439809890233,206.74161475399
"csgB",84.5665475886304,80.0177256876611,97.2417737404002,83.2339564010849,100.51394359259,89.2432071620401,95.7477396416218,121.532344149281,101.906164972023,86.7778556898325,86.7197372259843,88.0475015878862,95.454986378332,85.3952930366647,89.7213099427602,84.5686044278031,90.3767265907841,84.4495099407235,81.0128696132293,85.6210812295299,78.9851182710635,102.358225026813,104.066633025808,64.7585583176677,78.9228759105398,90.3684006600969,81.9959061914815,94.5444536911643,84.9694371391963,89.7239846532883,85.1834992847027,81.9008699997624,104.231137251746
"csgC",34.6377014928992,27.0296307437621,52.4796803675606,28.1003080308381,35.2886017051406,32.1631649093466,33.8812705092263,40.3307656668249,48.8312021073618,36.2595618005512,36.3294079086337,42.4981787768865,31.8894421660802,32.4102001956072,28.6240529469959,33.9166632450121,29.3849101519572,25.0570354779369,36.7269752557789,27.9342871349681,34.3510185440603,27.2084416462608,38.4232904751273,25.5914391434206,32.2062154147209,31.4740861108741,26.8610966437396,27.2108891666217,31.4076593434153,26.8404951811924,26.0929071979372,31.9934237183133,39.7541798311851
"csgD",69.2477197261726,48.4985181508532,83.5558415330941,70.5487881956898,69.3906188450488,83.9412155568537,73.9008052769798,79.4303848919954,65.713753792528,80.7452178303186,78.4292135644089,79.4669106337058,94.5776975256322,80.1211378616042,66.1297034087818,69.4657542342217,80.4906879553515,67.2922788657313,70.2902695361113,86.2468343388887,74.577900233793,62.0043429007963,77.2305128217143,53.6207749948146,72.9553349618794,65.1230090647879,87.049725897054,74.6090169340763,78.3746660188435,64.2068777514975,69.3641561885089,73.8208225080952,66.238449650412
"csgE",34.8423439607818,27.5412250172173,35.9284673869735,29.4600764476811,36.6517019129861,36.9733887527249,35.6262934114375,42.5993861649111,44.2423111012672,32.0534042918907,37.1528999797085,31.0244513453346,38.6902516149125,32.2074619020188,32.5710548574846,32.2344082044983,38.2315946364983,30.8757370867446,29.4606222225915,32.0532326826281,35.5053593430616,35.3057402075761,38.4326983474202,24.1940371111652,31.3705943118794,32.6532577131358,35.5586449094704,31.7905213038219,32.9930536124066,28.9823882743075,28.3452849054249,32.9115233774959,45.3803411027292
"csgF",87.6042706589244,73.6509442246334,88.2503615614334,72.8341965287707,82.2911107412397,81.5058499477074,93.1590724413885,93.9454232301875,78.3246819391552,79.65997313243,93.407547828927,82.1191134942879,97.0195871301605,82.3188385476155,81.0477533181929,79.7986193220027,82.7031291483625,79.6505786142226,80.3212406298712,86.7126381589717,87.8925420878089,84.9566733794716,85.0336242061235,74.2474198497086,72.745124988497,76.1786882138714,90.8957808725725,81.5503080215062,79.7382651429633,73.4258456937149,72.5448365199843,83.2854335405566,85.2974551346714
"csgG",155.60472362174,108.7900740787,128.726025211615,126.304189519739,143.352978689328,132.8118988667,141.865348706307,172.54797112838,177.502969762238,137.315022764919,120.344948209333,131.993613008903,141.413015096739,137.010502066395,132.008158317634,143.200443451042,165.368060460984,141.746218569318,124.440335209026,141.086226605691,133.555515816572,149.234028736022,158.603368737232,114.177118719005,119.761201820174,140.511231603792,129.360593255431,133.560504054588,127.912347461477,117.666778848858,115.897191807688,142.084529908265,149.394655777958
"csiE",151.133132918237,200.5911865659,486.782343653239,245.590878621305,166.458296977731,386.769550255353,364.652509911652,380.361176902479,412.45903491835,189.126382991553,251.597789892753,596.967569742784,413.713441185203,397.405730267026,271.183881017295,430.772991873117,195.629003835557,201.28703565473,607.631455029243,265.881694628474,476.476205597866,299.754132089427,520.835906390235,191.377858452347,210.267748513606,128.706795839914,824.129026667555,215.3234215114,293.438475782571,418.642757337659,356.973675618176,444.891567615965,224.459038727877
"cspA",2884.73656058418,3523.53849401628,742.568291199334,1328.57663272333,3434.98651496711,796.300018548602,636.475150604338,944.529382784191,906.561437982687,3494.93207173842,2761.6018294131,914.533533189884,613.598188749123,760.870666655407,620.940907005297,739.214808009844,3620.7246471783,4005.3066899843,867.117661121856,635.233859747616,943.778231838748,714.352886132868,805.539083657436,4282.02243741965,3841.64310197817,4522.47392669749,730.158152073303,1088.87213149262,2838.12660071928,1142.56431372962,676.183108508175,1228.67970978421,1105.4238887439
"cspB",42.0158851894972,40.4367720900188,36.6570391603192,36.2929757586702,58.4438267076179,29.7270466488234,28.182220946848,27.5842259311046,52.2931730604579,37.0966561057931,46.1376969542643,35.7443301194167,38.5752587009589,30.6574368975916,27.0070025883184,23.6911423228802,53.6834178095224,37.2451988342347,34.6573962672138,28.5938783887599,35.3046347234001,27.1741063061734,31.7997560745239,32.580680769291,39.6669602689964,47.5748564738374,30.0688178994771,32.6219825468882,34.678148845771,32.5221333572903,28.9410419634993,31.9085191348858,44.6531505905169
"cspC",6122.15234365138,5426.12403116296,11065.918936465,10621.8398343203,9447.88002969405,10877.0321226886,10039.5514282234,8523.32205270341,9966.39936307214,5229.85897907479,6668.96859530364,9585.01012148978,6952.53135204494,9581.19493495388,9805.92478273081,9242.77943225386,5414.82133212196,6294.84897449754,10585.9790243413,6305.98538045251,12205.3282075378,10518.6909346722,6579.25142135405,5303.80154838493,6434.13312077855,9109.45924448105,9971.44817344327,10050.2383771237,11344.5241855036,10410.9881727567,10912.2353141995,13653.5526658442,8875.65552172672
"cspD",354.522723688884,447.48892437268,1846.08692486966,1201.73004328542,729.832449693991,1706.17551546826,1817.0325894849,1303.4674127632,1465.7777859107,300.708345275717,435.38712758266,1934.22958294034,1602.71254683875,1221.65022854244,1360.90684365482,1441.59125574251,311.124869963901,423.965872426386,2003.87313609286,552.626718384633,1970.92380745832,1254.97717504984,1932.91747722176,477.086962608782,542.205450251521,227.453616285819,2743.11043587721,670.135783454341,1353.53531127863,1725.87972192906,1377.0092925608,2515.45671645693,930.814950574354
"cspE",1950.69490760073,2869.80614299482,3265.4204786075,2476.17166486568,3851.48771966123,2552.40323090454,3138.85428299906,2640.12735693792,4055.98839733892,2414.47889900569,2355.05105347868,4202.16827421862,1080.43674077512,2286.61540791533,3559.8419883803,1691.03058722777,3044.00604814159,4003.86712113591,5796.6832146985,796.524761408921,4061.11667264977,3663.4807001692,1833.22175986106,5202.17122574554,4416.24972824063,2759.60227571742,4906.38360533311,654.599404629655,5842.52379749419,5333.47353966109,3218.45662387924,5135.22712035202,4065.92771075063
"cspF",140.118956503306,138.549737285992,75.81041954602,83.287153999875,149.906491667161,86.7026982058316,100.552711319231,92.5392193861921,79.0991268377454,113.716052929441,125.696630038708,69.7687890768563,76.6563398201264,94.6452204454749,91.5308187755337,84.0992332453108,154.63811066413,117.752222023193,71.5464141048427,70.7050039370557,95.1259113993165,85.1300301339986,92.7012191300915,108.514751514888,153.884764906766,142.705738442814,56.7671257742059,102.340199102769,88.0963793923676,83.7637155536157,90.1288663918284,90.2789765900857,66.7057681619091
"cspG",217.704056285326,200.782295876838,177.184300175286,163.897613227541,204.439627704072,175.392662487748,172.064518614053,210.540434544623,176.205964683443,227.565259981496,219.829472361663,184.578704434213,175.477559898239,190.732064459476,151.241671945827,180.975040260771,206.556065757869,217.013410864274,170.072891735446,176.347080706072,192.419718126267,185.576698369387,183.461852084353,184.989337731266,239.269552221864,238.605894423035,176.486391214451,171.426960826879,191.072992818355,162.391924153106,155.773562894072,194.416077059894,151.538324547089
