"potC",7544.42,5866.13,4158.93,3789.25,3523.53,2698.05,2807.43,2214.92,2001.18,1737.47
"potB",4395.11,3948.54,2304.26,2170.61,2162.07,1891.22,1817.39,1521.14,1270.72,946.59
"potA",6202.5,5857.24,3430.22,3596.57,3723.02,3659.89,3366.92,3408.12,3076.38,2006.46
"pepT",1970.73,1779.66,2282.42,2147.19,2185.13,2421.02,2538.13,2463.96,2369.83,1535.13
"roxA",2423.62,2346.19,2304.68,2295.34,2639.79,2435.19,2433.97,2321.73,2230.63,1786
"phoQ",3796.99,3109.62,3184.02,3224.68,3358.46,3352.59,3148.75,3017.03,2742.93,2715.24
"phoP",5199.41,5175.94,5262.23,5157.32,5584.44,5625.13,5619.4,5629.46,5448.7,3970.9
"purB",9588.84,7917.83,8283.94,8716.03,8902.18,8363.92,7268.55,7136.43,6822.92,3186.12
"hflD",9448.55,7714.22,7834.96,8126.37,8235.05,8155.94,7924.67,7757.31,7537.54,3844.88
"mnmA",7558.55,7143.47,6090.74,6334.6,6672.23,6695.02,6792.86,6735.24,6749.34,4175.63
"nudJ",3273.72,2826.29,3437.47,3424.73,3421.73,3176.72,2946.24,2594.04,2205.25,1385.15
"icd",17770.29,17932.56,17759.08,17900.63,17943.49,17563.23,17381.8,16853.06,16493.15,14075.15
"ymfD",2145.46,2388.46,2135.66,1983.03,2094.13,1692.52,1395.24,1094.93,770.45,772.69
"ymfE",2183.91,1847.52,2079.56,2541.85,2616.67,2769.21,2767.35,2513.21,2077.65,1658.22
"lit",2220.28,1947.78,3149.03,3793.49,4518.12,4947.15,5246.47,5118.14,4385.48,3130.93
"intE",1824.92,1645.1,1846.34,2164.81,2518.63,2343.17,2064.72,2134.33,1936.29,2044.03
"xisE",1710.76,1297.83,1151.62,1398.57,1649.25,1473.83,1401.08,1383.35,1263.53,1641.14
"ymfH",92.95,0,99.43,159.32,182.63,175.26,151.33,190.97,236.28,260.3
"ymfI",6672.29,7653.6,7864.49,8004.02,8126.3,8107.13,7801.05,7622.03,7206.53,6916.4
"ymfJ",2970.03,2501.01,3233.54,3717.22,4331.09,4520.03,4007.6,3896.14,3838.08,2707.37
"ymfK",8156.08,8699.52,6824.17,6333.92,5881.86,5370.24,5561.93,5663.17,5910.13,5671.68
"ymfT",735.04,779.23,795.42,829.28,870.48,800.55,814.59,720.5,742.74,827.54
"ymfL",930.3,710.82,395.53,580.19,604.86,674.98,625.47,622.55,889.43,952.03
"ymfM",739.21,556.68,789.86,1017.96,1297.19,1256.82,1105.93,1032.64,1297.87,1600.57
"ymfN",208.56,62.8,262.47,444.07,474.93,532.72,613.13,642.15,956.39,1490.23
"ymfR",227.06,237.39,234.87,228.32,257.47,263.08,287.37,286.11,314.52,410.13
"beeE",328.19,238.53,297.61,460.01,292.42,567.98,722.91,685.31,983.93,1582.57
"jayE",205.94,217.71,172.2,367.2,213.33,541.51,611.63,700.26,978.55,1640.71
"ymfQ",486.09,656.65,593.2,702.86,672.28,819.4,848.19,1003.67,1230.79,1596
"ycfK",585.13,487.92,548.58,818.55,630.13,896.39,1094.62,1051.04,1489.49,1998.68
"tfaP",91.11,122.08,180.62,260.39,224.5,218.99,372.89,366.16,493.02,757.46
"tfaE",543.41,592.26,696.84,743.46,744.96,721.58,916.93,1028.51,1050.5,1873.02
"stfE",514.04,722.7,484.17,977.5,762.84,1147.03,1235.83,1942.32,2559.91,4226.35
"pinE",447.36,341.19,473.94,510.44,443.37,505.17,635.47,887.37,1039.31,1390.89
"mcrA",2397.43,2183.92,2604.03,3020.64,2786.4,3046.32,3408.34,3946.63,4097.95,8031.33
"iraM",875.97,785.61,1128.54,1673.18,1236.26,2311.09,3696.75,4733.26,5360.79,8578.38
"ycgX",1632.32,1369.43,1122.87,914.45,871.1,568.44,736.59,809.85,869.07,1697.98
"bluR",8796.66,6952.43,8345.99,7988.21,7715.13,7729.87,7471.57,7794.12,7631.73,8435.91
"bluF",4650.05,4549.82,5132.46,5199.74,5126.58,5260.51,5130.43,5276.39,5245.79,5262.85
"ycgZ",2257.89,2174.88,2838.27,3432.4,4133.38,4239.32,3977.5,3612.84,2852.25,4529.25
"ymgA",1475.93,914.27,1705.3,1824.23,2191.3,2047.33,1848.27,1583.81,1134.56,1528.91
"ariR",270.23,100.43,613.53,677.63,827.73,683.91,706.36,858.52,692.93,1966.17
"ymgC",0,0,167.67,213.49,274.67,249.89,332.79,381.83,449.22,1154.81
"pdeG",1133.91,763.03,1085.15,1319.52,1071.08,1480.56,1814.46,2171.99,2665.55,4551.22
"ymgD",1369.93,1354.36,1171.55,1376.52,1362.75,1391.36,1518.22,1912.07,2106.13,4020.08
"ymgG",949.58,1064.1,744.8,778.17,538.78,837.21,864.47,1098.78,1621.52,3240.72
"minE",7196.28,6715.26,7836.76,7627.67,7583.01,7299.43,7020.81,6744.87,7055.39,8112.14
"minD",8960.87,8411.34,10330.92,9532.88,9081.35,8614.74,7906.42,7417.52,6581.42,2559.62
"minC",6573.55,6011.67,6562.04,6098.48,6105.92,5774.28,5699.35,5338.32,4932.15,3026.45
"ycgJ",3825.04,4053.66,4490.81,4531.29,4544.49,4981.2,4519.15,4478.46,4211.54,5023.15
"pliG",5131.84,5048.05,9203.77,11952.86,13999.84,14918.7,15235.84,15533.51,16054.03,16046.81
"ycgL",8072.04,8750.95,7796.31,7457.24,7908.06,7821.71,7803.17,7831.73,7243.04,6264.33
"ycgM",3515.09,2976.84,4027.67,4303.16,4180.95,4049.74,3932.77,3482.5,3044.83,2607.13
"ycgN",5255.02,4832.19,5253.79,5758.91,6219.15,6907.12,7316.95,7655.59,7700.17,6037.43
"hlyE",959.34,744.56,1691.73,1921.39,1846.97,2141.63,2335.78,2363.9,2678.44,5913.25
"umuD",1505.98,1300.79,1694.4,1938.73,1841.86,1986.59,1942.75,1902.2,1839.63,2330.81
"umuC",1653.33,1346.9,1718.86,1882.1,2027.53,1982.53,1910.3,1999.62,1863.53,2006.57
"dsbB",3192.08,3259.86,2908.22,2566.92,2501.15,2390.11,2413.6,2108.6,2345.82,1867.6
"nhaB",3161.16,2914.78,2208.17,2166.72,2253.33,2034.42,1730.05,1548.43,1434.34,1259.82
"fadR",2430.43,2803.75,1987.94,1861.86,2029.11,1911.91,1957.71,1860.91,1675.39,2270.44
"ycgB",2462.98,1872.56,6721.55,6812.69,6122.33,6537.89,5891.67,5462.75,5637.12,3185.57
"dadA",2513.28,2885.73,3651.54,4238.58,4526.12,4929.1,5283.29,4841.99,4878.87,3408.16
"dadX",1569.28,1589.5,1954.95,2281.86,2846.18,3068.63,3254.32,2887.17,2683.04,2002.6
"cvrA",1490.01,969.2,982.36,875.97,782.31,716.05,877.13,864.83,1112.83,1842.04
"ldcA",3118.12,2992.57,2868.49,2922.32,2944.05,2750.85,2636.9,2369.3,2556.99,1737.51
"emtA",4618.24,4898.46,4274.78,4173.08,3933.94,4276.63,4043.94,4044.06,3571.21,3217.55
"ycgR",2601.12,3981.31,3511.84,1982.52,1900.47,1779.7,1898.32,1791.53,1654.84,1252.46
"ymgE",794.72,981.37,2073.53,2097.03,2113.61,2170.25,2156.28,2156.28,2307.86,2196.7
"ycgY",798.31,804.66,909.22,1008.33,857.49,972.03,1190.1,1150.66,1304.87,2616.97
"dhaM",4651.32,4462.83,5810.53,5494.57,5644.14,5992.96,5574.82,5318.83,4677.33,2994.53
"dhaL",2865.7,2679.44,3228.91,3178.36,3007.39,3088.74,3058.11,2878.87,2529.05,2407.72
"dhaK",2517.67,2456.96,3217.66,2953.82,3090.62,3026.1,3008.28,2843.84,2528.15,1457.34
"dhaR",2255.16,1796.68,1465.23,1497.66,1401.82,1465.73,1386.56,1383.07,1367.34,2222.22
"ycgV",1328.66,1487.45,4765.39,4271.19,3495.59,3156.14,2706.33,2080.94,1517.18,1428.13
"ychF",7230.92,6634.04,5884.35,5615.5,5421.61,4792.49,4470.4,4185.18,3693.71,2926.72
"pth",3705.83,3177.03,3038.19,2879.37,2872.99,2554.81,2435.11,2266.88,2188.52,1469.34
"ychH",1834.8,2742.61,2577.1,2630.46,3127.71,3453.1,3526.02,3341.65,3591.38,3230.74
"dauA",1896.25,1865.64,1302.99,1243.57,1335.84,1349.4,1205.94,1169.57,1248.88,1455.61
"prs",9062.5,8896.54,8678.13,8519.21,9112.02,8810.19,8528.64,8044.46,6981.88,2539
"ispE",3561.23,3015.23,3304.09,3032.3,2963.76,2736.39,2604.83,2268.93,2067.29,950.59
"lolB",5369.4,4802.18,4786.54,4648.48,4584.4,4373.21,4191.81,3683.48,3022.46,1890.4
"hemA",4508.31,4798.58,4973.44,5205.52,5254.34,4967,4883.29,4690.97,4281.55,2768.16
"prfA",5419.93,4929.77,5722.63,5225.04,5082.57,4588.38,4497.08,4116.96,4021.45,3105.27
"prmC",2744.93,2463.67,2522.63,2446.95,2283.18,1748.23,1601.73,1534.17,1266.26,1215.23
"ychQ",2186.9,2250.17,2306.73,2393.73,2254.55,2108.92,1838.25,1634.39,1407.33,1021.6
"ychA",7743.24,7219.69,7596.81,6765.83,6583.6,6519.53,6988.23,6903.84,7190.84,5928
"kdsA",5308.54,5286.31,6443.6,6864.42,6870.51,6876.23,6483.94,5955.49,5480.41,1967.21
"ldrA",4096.53,4329.41,4910,4540.46,4183.16,3820.82,3267.14,2999.89,2868.92,3342.63
"rdlA",1924.8,2023.67,2356.99,2225.49,2187.7,2034.53,1518.43,1292.63,1063.45,640.19
"ldrB",3273.92,3582.91,3860.53,3448.23,3333.63,3044.51,2565.22,2419.23,2397.29,2422.67
"rdlB",155.5,347.12,457.93,589.77,612.22,607.79,520.07,489.25,599.35,628.39
"rdlC",112.88,180.41,330.85,399.13,390.34,478.33,395.45,382.83,570.59,578.33
"chaA",1886.22,1587.23,1260.97,1166.97,1386.92,1532.22,1355.61,1123.19,1084.49,910.21
"chaB",1637.01,1551.73,2174.19,2213.55,2296.97,2164.72,2401.61,2457.06,2047.43,1247.13
"chaC",4671.51,4386.33,4504.87,4683.33,4915.84,5776.35,7382.71,7433.52,7614.13,4825.58
"ychN",1993.16,2734.82,1934.6,2005.4,1987.73,1986.11,2181.98,2221.71,2502.7,2092.94
"ychO",1586.22,1313.45,1293.51,1375.12,1416.52,1603.41,1668.83,1614.7,1697.3,2579.67
"narL",5209.02,4342.95,5673.98,5264.79,5482.93,5157.92,4742.98,4575.94,4231.57,3194.48
"narX",2499.04,2117.83,2134.69,2013.74,1918.73,1786.93,1843.01,1695.17,1643.97,1455.99
"narK",425.44,689.55,811.92,938.62,781.92,920.08,1001.51,1223.48,1340.87,2419.95
"narG",587.73,374.33,723.52,665.12,674.76,603.71,666.91,558.99,611.99,970.5
"narH",737.56,779.23,1020.05,922.62,1021.93,849.02,838.36,870.95,799.15,1108.11
"narJ",335.2,213.17,336.12,378.92,433,400.91,400.26,515.15,579.42,849.66
"narI",841.65,906.75,1102.66,1197.34,1176.31,1264.83,1257.8,1333.6,1424.55,1916.63
"ychS",289.3,417.8,768.43,890.39,1049.4,973.28,825.69,931.42,897.51,923.18
"tpr",2206.34,1741.69,1328.73,1986.53,1475.89,2757.08,3999.59,5887.74,8643.41,11827.59
"rttR",9795.5,9114.57,7319.83,7859.38,7809.09,8558.82,9471.33,10453.32,11473.02,13889.83
"purU",7569.09,7049.88,6561.27,5828.02,5632.4,5292.94,4966.02,4470.67,3407.83,2098.33
"ychJ",8922.23,8234.33,7015.07,7051.83,6931.57,6578.23,6563.33,5961.44,6012.23,3365.04
"rssA",3530.39,3413.84,3513.66,3487.03,3396.81,3305,3072.51,2649.48,2498.57,1694.32
"rssB",2503.9,2160.88,2942.58,2488.72,2647.92,2296.83,2275.15,2069.68,2007.73,2048.46
"galU",4309.71,4074.4,4604.07,3996.53,3973.68,3296.63,3102.72,2926.26,2727.37,1704.06
"hns",13612.92,15258.5,13276.99,13113.62,12857.49,12247.57,12339.64,11857.52,11869.14,10738.07
"tdk",2670.63,2606.07,1857.66,1837.66,1795.2,1708.06,2033.08,1992.4,1892.26,1595.83
"adhE",3424.02,3384.88,5258.78,5220.44,5396.08,5488.69,4985.5,5020.01,4895.69,3267.49
"ychE",1892.07,2050.35,1894.93,2141.73,2270.41,2208.31,2222.63,2035.43,1871.2,1878.76
"oppA",11102.23,11126.71,13089.26,13060.83,13937.24,14831.71,14710.62,14790.28,14697.43,12125.11
"oppB",5360.65,4668.89,5504.09,5408.01,5980.59,7039.92,7536.88,7714.23,7496.83,4041.05
"oppC",4043.03,3189.89,3650.21,3382.13,3735.27,4477.01,5031.89,4871.06,4628.37,1913.04
"oppD",3625.3,2796.93,3562.62,3399.33,3883.54,4703.17,5084.91,5191.48,4963.68,1413.43
"oppF",4879.98,4330.6,4800.59,4528.23,4659.05,5805.53,6285.29,6255.57,5657.87,3676.94
"clsA",4526.54,4527.04,4751.53,4402.52,4195.54,4031.09,4177.03,3882.13,3741.33,2586.53
"kch",3010.45,2910.61,4033.51,4080.5,3810.42,2845.77,2531.26,2323.73,2031.7,2727.5
"yciI",4850.88,5538.58,5763.67,6022.36,5774.5,5993.45,5492.9,5001.32,4640.64,1809.49
"tonB",2717.99,1357.21,1882.86,2127.8,2203.11,2544.35,2436.27,2133.7,1923.73,1312.76
"yciA",4319.32,5386.85,3053.39,3119.74,3331.37,3287.19,3582.46,3061.18,2789.37,1026.25
"yciB",5183.35,5577.08,4477.19,4574.13,4780.18,4846.97,5345.44,5406.93,5397.39,3452.03
"yciC",4274.23,4062.9,3300.57,3564.6,3761.54,3661.91,4049.31,4236.43,3494.64,2085.66
"ompW",549.48,865.06,1599.77,1623.02,1899.69,1762.63,1588.21,1223.27,984.14,916.51
"yciE",2685.84,2457.26,4053.45,3161.72,3133.9,2357.91,1967.35,1616.91,1246.71,931.3
"yciF",3635.91,2833.35,6082.62,5003.96,4487.58,3608.24,2972.86,3002.19,2895.93,3454
"yciG",2397.43,1777.5,3632.54,2940.4,2605.76,2257.13,1846.33,1566.63,1654.77,1364.84
"trpA",15683.09,15570.92,15134.64,15465.53,16214.54,16065.55,15738.7,15963.93,16358.75,16373.58
"trpB",15018.42,14147.45,14543.93,14440.95,14611.31,14704.81,14162.17,14269.82,14218.92,14100.92
"trpC",15719.74,15567.53,15993.03,15717.63,15709.58,15434.25,15134.76,15422.77,15570.14,17136.86
"trpD",9755.08,9373.18,8834.39,8543.5,8668.23,8269.02,7721.13,8150.51,8289.21,9196.86
"trpE",13942.99,13678.64,13393.41,13417.85,13219.7,13520.98,13165.13,13413.05,13137.4,14368.4
"trpL",12360.67,13356.58,11973.08,11856.93,12255.33,12215.52,12581.62,13718.43,14722.19,16650.6
"rnm",5808.24,5994.9,5638.14,5291.73,5347.53,5621,5717.95,5580.27,5880.13,5732.42
"yciO",4578.77,4468.46,4838.96,4490.62,4616.38,4322.35,4410.23,4344.84,4476.43,2952.86
"yciQ",1916.29,1810.82,2128.55,2013.67,2143.54,1932.53,2194.82,2426.12,2801.05,3822.85
"rluB",7369.45,7971.8,4294.58,4696.94,4665.82,4679.91,4676.14,4539.4,4703.04,4284.33
"btuR",2605.51,1996.35,2398.63,2452.05,2426.63,2242.11,2302.93,2038.78,2045.64,1536.56
"yciK",4699.06,4106.77,4792.57,4581.36,4718.27,4477.09,4505.94,4263.36,4316.17,2593.54
"sohB",7484.92,7375.22,7995.07,7760.72,7609.1,6517.04,6701.19,6172.07,5612.31,2831.54
"yciN",2021.92,2327.32,2393.71,2854.88,3271.15,3663.09,3735.59,3373.89,2707.7,1230.13
"topA",9628.29,8532.25,7617.56,7766.75,8208.23,8484.89,8205.33,7890.41,7764.89,7943.14
"cysB",6900.66,6938.17,6306.11,6061.92,5719.08,4760.34,5066.05,5146.65,5767.98,6008.63
"acnA",5482.34,5283.33,8253.71,7913.13,8477.85,9663.51,9986.25,10432.13,11229.81,9575.1
"ribA",7237.92,7494.86,5696.32,5500.36,5631.34,6026.71,6792.52,6635.8,6884.68,3278.08
"pgpB",2185.68,2431.47,2066.63,2053.02,2037.12,1958.53,1900.62,1756.08,1582.54,1554.05
"lapA",3697.83,4214.94,3226.38,2963.24,2883.09,2816.28,2883.73,2588.94,2742.34,3850.04
"lapB",4062.09,4198.75,3526.81,3199.84,3021.66,2792.42,2846.9,2484.27,2227.33,3275.96
"pyrF",5482.93,5621.75,3234.86,3867.02,3956.29,3836.93,3709.35,3471.27,3207.38,1827.84
"osmB",2269.97,2705.08,3386.22,4085.84,4779.32,6342.88,7138.82,7013.03,7792.93,6828.42
"yciT",4733.93,4924.82,4555.85,4532.7,4727.24,4626.19,4362.23,4030,3142.43,2117.43
"pdeR",2267.5,1914.73,3199.72,3215.02,3173.94,3056.04,3103.33,3131.29,3288.94,3536.93
"rnb",4965.54,4371.64,2698.29,3064.98,3393.53,3350.27,4155.9,4748.94,5266.89,2593.94
"yciW",10182.17,7958.55,4695.61,5840.53,6235.43,6973.82,10898.73,12463.97,14512.29,13434.7
"fabI",12766.71,12738.35,12713.93,12684.7,12660.74,11933.25,11233.25,10990.7,10785.74,7568.32
"ycjD",1146.48,941.03,1030.48,1122.06,1138.08,1183.43,1256.14,1325.82,1429.17,1571.14
"sapF",2218.25,2214.74,2006.14,2002.95,2049.85,1823.33,1770.51,1566.33,1481.26,1633.66
"sapD",5171.07,4606.28,4591.17,4349.58,4295.84,4168.88,3901.26,3576.47,3100.99,2395.78
"sapC",895.59,706.53,620.55,637.38,560.38,547.1,521.31,460.15,582.78,595.83
"sapB",1377.51,1471.8,1195.64,1036.25,1160.34,1088.95,918.31,780.51,807.41,770.09
"sapA",3426.31,3088.25,3032.81,2778.92,2932.53,2788.94,2505.33,2184.98,2195.96,1678.33
"ymjA",5240.83,4705.23,5131.45,5252.02,5142.79,4890.23,4526.78,4771.42,4009.83,5114.82
"puuP",1114.23,1113.68,1282.27,1341.62,1493.93,1355.05,1197.57,1164.23,1180.72,2175.03
"puuD",3086.63,2945.54,4373.9,4914.77,4461.13,3331.73,2422.21,1751.13,1447.52,2224.82
"puuR",4088.16,4486.26,8785.68,9270.81,8871.34,8340.83,8222.24,6857.11,5362.79,2669.74
"puuC",1870.15,1918.85,4243.11,4787.75,4073.29,2915.24,2006.03,1648.34,1432.44,1155.69
"puuB",929.7,848.03,1972.95,2115.02,1976.51,1126.34,731.46,540.23,456.56,412.93
"puuE",741.17,731,1160.81,1149.03,1214.04,876.88,703.28,690.17,720.79,752.74
"pspF",1830.13,1778.08,1722.82,1477.31,1330.74,1327.79,1335.1,1349.58,1427.33,1790.71
"pspA",5808.68,5400.17,6270.13,7008.15,7877.35,8861.91,13251.91,15627.04,16092.73,14179.73
"pspB",2970.28,2668.58,3215.59,3451.02,3764.82,4000,5350.54,6348.07,6943.33,6444.23
"pspC",2106.5,1958.22,2145.3,2284.69,2551.31,2685.03,3384.62,3675.42,3908.58,2463.39
"pspD",1850.99,1754.06,2124.73,2282.34,2759.23,2850.88,3605.82,4039.93,4477.27,2634.92
"pspE",2625.58,3527.07,3142.35,3068.56,3070.86,2775.07,3261.72,3272.7,3580.25,2903.28
"ycjM",294.06,301.98,197.4,297.44,202.73,385.56,608.55,797.73,904.57,1762.33
"ycjN",221.09,215.21,261.83,438.42,195.28,600.73,740.03,971.63,1224.39,2681.79
"ycjO",668.61,501.28,562.73,667.99,691.61,817.6,806.77,794.23,1032.13,1297.47
"ycjP",286.57,282.96,804.14,900.93,1086.01,1014.5,1021.88,861.52,815.73,818.97
"ycjQ",907.8,643.23,1100.55,946.71,948.79,971.85,825.03,970.01,849.83,1373.66
"ycjR",510.16,458.19,472.98,483.26,510.1,535.99,476.49,615.87,774.79,921.25
"ycjS",576.36,625.42,745.63,771.16,748.47,884.53,789.86,909.2,919.74,1482.4
"ycjT",494.15,447.12,512.04,545.75,432.53,560.23,649.23,768.28,656.67,996.23
"ycjU",305.02,224.66,276.57,284.37,303.73,300.74,338.42,377.8,475.3,633.31
"ycjV",287.78,190.67,233.6,275.11,242.41,289.02,335.25,411.6,482.81,1005.54
"ycjW",2148.86,1697.37,2407.09,2674.01,2791.96,2449.63,2707.77,2319.14,2075.62,2156.06
"ycjX",3289.13,2778.33,2901.02,2630.1,2514.45,2412.83,2666.23,2800.43,2652.19,4685.9
"ycjF",1179.66,835.15,852.09,829.86,929.93,856.13,873.95,717.34,697.48,636.7
"tyrR",2168.84,2007.94,1735.07,1620.98,1689.94,1261.47,1105.64,1108.55,1073.64,1304.46
"tpx",8952.34,9415.34,8586.61,9228.15,9301.6,9624.35,9512.62,9293.34,9379.33,5193.81
"mpaA",2551.52,2545.75,2733.34,2822.66,2762.01,2901.58,2788.01,2714.87,2465.2,1224.07
"ycjY",1652.48,1103.03,2460.21,2530.54,2978.94,2717.83,2722.35,2698.54,2240.56,2444.27
"pgrR",2158.63,2174.64,2146.52,2266.74,2225.5,2233.93,2477.56,2488.41,2689.7,3539.51
"mppA",3604.13,3210.77,2906.33,2955.33,2731.33,2484.83,2470.76,2527.66,2400.5,3035.43
"ynaI",1874.43,1824.51,2833.34,2866.03,2392.27,1763.18,1434.86,1356.73,1134.53,1562.09
"ynaJ",7708.78,10251.63,6718.53,7101.52,7577,7560.33,7545.75,7672.35,7716.52,7687.66
"uspE",6016.46,5749.68,9646.69,9320.19,9249.32,9022.9,8881,8562.33,8303.03,5916.36
"fnr",10006.49,10546.68,8829.14,8982.02,9055.69,9467.76,9821.01,9540.13,9671.68,8568.73
"ogt",3203.86,3264.85,3256.93,3281.35,3161,2948.08,3148.31,2854.33,2240.11,1654.63
"abgT",849.02,848.03,862.17,912.49,822.54,837.23,838.72,901.69,922.35,887.65
"abgB",1032.17,873.86,1017.67,1013.11,1098.17,978.43,1016.88,917.59,961.75,1350.17
"abgA",672.47,430.72,541.35,587.09,473.79,604.68,714.93,918.03,921.93,1679.97
"abgR",1917,1744.06,1338.91,1388.17,1402.02,1392.92,1435.69,1341.19,1285.28,1211.14
"smrA",2541.71,2717.24,2255.6,2259.97,2318.14,2269.58,2375.65,2278.07,2291.48,1354.79
"dgcM",2594.63,2135.03,5825.82,5199.23,4279.04,3474.13,2955.19,2350.52,2007.28,1876.05
"zntB",4076.87,3828,4474.48,4030.36,3779.46,3642,3788.95,3708.95,3332.6,2613.66
"dbpA",1764.86,1199.53,1256.99,1493.03,1411.73,1509.59,1468.24,1399.92,1522.64,1649.55
"ttcA",2871.15,2811.27,1864.44,1874.83,2022.26,1811.93,1645.22,1509.79,1085.99,770.62
"intR",0,0,0,0,0,0,0,0,0,0
"xisR",0,52.83,0,0,0,0,0,0,0,0
"rcbA",0,0,0,0,0,0,0,0,0,0
"ralR",0,0,0,0,0,0,0,0,0,0
"recT",0,0,0,0,0,0,0,0,0,0
"recE",0,0,0,0,0,0,0,0,0,0
"racC",0,0,0,0,0,0,0,0,0,0
"kilR",0,0,0,0,0,0,0,0,0,0
"ydaG",0,50.53,0,0,0,0,0,0,0,0
"racR",52.29,0,0,0,0,0,0,0,0,0
"ydaS",0,68.78,0,0,0,0,0,0,0,0
"ydaT",0,50.74,0,0,0,0,0,0,0,0
"ydaU",0,0,0,0,0,0,0,0,0,0
"ydaV",65.41,98.39,70.03,60.82,65.79,52.05,55.87,57.83,0,55.87
"ydaW",0,0,0,0,0,0,0,0,0,0
"rzpR",0,0,0,0,0,0,0,0,0,0
"trkG",0,0,0,0,0,0,0,0,0,0
"ynaK",0,59.14,63.79,0,55.99,0,0,0,0,0
"ydaY",54.03,73.65,55.78,0,51.64,54.26,0,0,50.34,0
"ynaA",0,0,0,0,0,0,0,0,0,0
"insH5",431.53,513.89,294.63,269.87,357.27,242.34,212.47,187.86,187.3,156.55
"stfR",94.34,122.04,78.02,65.6,87.17,76.08,73.99,68.39,59.78,70.44
"tfaR",1083.8,969.22,1510.02,1498.63,1489.75,1314.97,1337.72,1349.14,1372.87,2200.85
"pinR",2107.69,2146.36,2469.92,2767.51,2812.94,2587.91,2592.21,2744.08,3067.07,4057.75
"ynaE",1747.82,1863.31,1725,2360.82,2627.73,2889.04,2647.52,3092.13,3089.15,4233.35
"ompN",489.52,395.89,474,636.23,555.01,660.19,705.49,806.77,919.13,1287.86
"micC",0,80.17,0,69.24,0,117.41,153.03,186.97,215.9,246.86
"ydbK",4014.93,2969,2744.94,2687.7,3581.69,5497.64,6243.76,6129.82,5702.79,3135.67
"hslJ",5838.44,6989.6,6706.48,6974.7,6841.36,6583.1,6243.86,5884.33,5305.25,4748.74
"ldhA",4770.2,4287.14,6078.97,5113.5,5025.11,4599.34,4462.89,4404.71,4625.47,3468.68
"ydbH",2689.03,3048.92,2909.88,2945.05,2691.08,2663.2,2847.73,3032.21,3088.48,4599.28
"ynbE",3999.19,4672.27,3997.66,3990.73,3860.87,3441.01,3025.73,2647.46,2284.66,1787.43
"ydbL",3409.98,3826.95,3684.99,3607.72,3582.29,3038.4,2619.32,2162.2,1757.75,1042.3
"feaR",1467.88,1150.06,705.23,792.82,744.13,717.68,785.53,942.54,997.69,1301.95
"feaB",1126.93,1031.1,901.03,925.43,714.6,965.95,1083.1,1207.38,1602.92,2636.58
"tynA",754.92,739.15,720.05,793.08,637.72,941.34,920.26,1051.17,1296.14,1717.57
"paaZ",271.49,209.04,332.13,432.99,340.34,507.24,548.29,858.67,920.92,1487.06
"paaA",735.43,312.13,395.7,659.13,501.54,721.33,799.85,1077.73,1428.73,2594.18
"paaB",231.63,85.48,266.63,447.01,252.17,548.76,544.92,992.33,1184.01,1467.74
"paaC",326.6,458.55,634.55,624.72,603.88,804.27,720.98,824.79,1107.03,1405.61
"paaD",705,599.44,1766.76,2056.23,2261.43,2358.15,2384.71,2090.43,1603.31,1635.39
"paaE",750.86,575.48,1045.32,1055.14,1120.22,1121.02,1092.46,1104.94,1032.94,1737.83
"paaF",743.85,503.95,948.46,973.31,1094.59,1002.58,974.35,867.79,797.58,1358.47
"paaG",369.37,93.76,597.83,645.97,680.99,654.73,615.27,675.93,807.76,1095.81
"paaH",400.54,339.99,565.96,526,471.69,567.82,616.95,746.31,775.17,1137.7
"paaI",435.11,346.26,725.47,637.44,671.49,581.07,566.31,531.39,661.79,695.54
"paaJ",938.16,862.94,1215.73,1223.6,1247.4,1350.91,1126.82,1153.14,1453.67,1707.06
"paaK",898.68,534.33,1235.6,1243.23,1318.13,1255.83,1161.73,989.87,1019.09,1057.74
"paaX",911.64,737.1,984.54,934.27,752.16,792.05,841.28,962.44,858.85,1569.21
"paaY",2524.28,2502.88,2997.37,2812.29,2482.52,2596.35,2486.76,2581.3,2929.74,2976.29
"pdxI",1194.98,1003.53,1465.47,1540.11,1610.46,1618.12,1642.06,1562.9,1661.06,2110.29
"ydbD",1211.92,632.39,1260.48,1189.69,1171.97,1280.86,1312.63,1302.3,1192.03,1748.28
"ynbA",198.27,109.6,253.04,419.76,361.34,516.39,568.96,646.45,617.41,1101.23
"ynbB",177.64,156.43,221.16,692.52,269.54,1097.02,1364.21,1977.22,2836.46,5304.72
"ynbC",1217.97,1055.69,1223.59,1352.9,1121.6,1262.07,1615.08,1908.6,2209.15,2857.01
"ynbD",1278.57,949.03,1237.96,1360.95,1333.01,1696.53,1836.81,2571.98,3068.56,5104.16
"azoR",3505.07,3106.22,3881.33,5252.74,5742.46,4384.91,2869.91,1825.1,1424.39,1071.53
"hrpA",2433.52,1928.19,1750.22,1630.58,1721.75,1536.39,1508.33,1466.8,1291.04,1314.64
"ydcF",5336.92,4741.92,4952.98,5055.69,5625.84,5342.03,5269.54,5243.4,5529.11,2549.99
"aldA",6482.95,5518.46,4005.95,3365.42,3212.16,3028.67,3312.73,3332.8,3065.5,4026
"cybB",7584.1,7520.11,7578.75,7743.02,7162.33,7138.85,7453.48,7013.21,6735.95,5576.77
"ydcA",4758.65,4843.98,4933.67,4883.04,4917.03,4561.87,4170.03,3637.83,3221.2,1461.88
