"","0","0 | 1","0 | 2","28320","28320 | 1","28320 | 2","53520","53520 | 1","53520 | 2","53520 | 3","53520 | 4","53520 | 5","53520 | 6","53520 | 7","53520 | 8","53520 | 9","53520 | 10","53520 | 11","0 | 3","0 | 4","0 | 5","28320 | 3","28320 | 4","28320 | 5","53520 | 12","53520 | 13","53520 | 14","53520 | 15","53520 | 16","53520 | 17"
"yfeS",680.287136817414,617.373607777669,600.491494006722,617.373607777669,639.145241037625,596.34359627185,556.408249613341,634.730342368761,670.921422775482,526.394279247906,729.113700145701,680.287136817414,661.684649286396,724.077343935025,724.077343935025,719.075776377855,729.113700145701,685.018908050489,596.34359627185,608.874042881393,666.28702998627,657.114059552207,709.176047672794,749.611876324161,685.018908050489,704.277410887549,648.067376112783,699.41261145825,670.921422775482,689.783591355233
"ispD",1541.37266934893,1606.82823249255,1530.72563060218,1606.82823249255,1499.22375264832,1675.06341592634,1509.65167850609,1499.22375264832,1584.70655338741,1398.8252229165,1458.2274002914,1499.22375264832,1370.03781610098,1746.19625834077,1314.22811910441,1408.5548217751,1478.58349621504,1499.22375264832,1499.22375264832,1478.58349621504,1618.0046066962,1640.59110930355,1562.88942997561,1478.58349621504,1499.22375264832,1448.15468787005,1530.72563060218,1370.03781610098,1530.72563060218,1438.15155275571
"hyfC",78.2489777722924,86.822676956651,76.1092553601741,81.0084220140979,76.6386370956114,85.0358921021767,77.708472601283,93.70148454052,83.8651778469352,82.1392574440259,84.4485062894653,85.6273635063112,84.4485062894653,63.5579197079703,81.5718801484328,81.5718801484328,81.5718801484328,80.448855969397,80.448855969397,85.0358921021767,74.0280437699384,89.8844720472318,77.708472601283,72.5045686589311,83.2858787482837,82.7105811607995,77.1717009722086,77.708472601283,78.7932424540746,86.822676956651
"pspG",210.839300420499,213.782507373663,210.839300420499,243.875327499248,227.543726378642,200.853529061568,268.727471007505,229.126418157561,184.82293702688,221.321531214813,215.269482304951,257.78062081452,219.792751728065,176.069352721887,259.573626826247,224.411064656905,235.568038559968,188.706459813261,235.568038559968,221.321531214813,261.379104181041,230.720118428372,278.204124806671,261.379104181041,230.720118428372,221.321531214813,248.999666537545,238.856445833423,213.782507373663,240.517823798787
"priC",1758.34201382452,1686.71440336399,1488.867857736,1573.76018563892,1663.49290773757,1640.59110930355,1629.25871873007,1530.72563060218,1552.09376410665,1618.0046066962,1478.58349621504,1468.37017396821,1305.15008237492,1606.82823249255,1398.8252229165,1530.72563060218,1458.2274002914,1438.15155275571,1584.70655338741,1562.88942997561,1541.37266934893,1584.70655338741,1552.09376410665,1541.37266934893,1640.59110930355,1595.7290591447,1595.7290591447,1640.59110930355,1606.82823249255,1552.09376410665
"ubiJ",2469.49443111068,2556.5809641505,2759.13436542093,2352.53423103393,2538.92136947505,2574.3633910207,2876.30310551142,2856.43502868563,2486.67112324105,2759.13436542093,2778.32566261283,2759.13436542093,2574.3633910207,2469.49443111068,2592.26950445113,2759.13436542093,2665.14811994508,2683.68569110193,2797.650445833,2759.13436542093,2628.45623820883,2740.07563220196,2225.63299845337,2646.73859714558,2836.70419069117,2778.32566261283,2385.3743850874,2486.67112324105,2759.13436542093,2521.38375853039
"yohK",494.559400409521,430.538964609902,396.176638346852,410.147777325886,393.440046409731,592.224350159507,398.932264786176,359.537888188927,359.537888188927,390.722357493903,357.054378585704,344.891795677617,349.706305729125,461.440236856745,347.290707826604,359.537888188927,369.645874053759,382.681407650544,385.343167337233,372.216964433999,541.193236767427,396.176638346852,497.99933307509,407.314679682518,427.565014747325,372.216964433999,340.143568408707,315.172969816299,388.023441026662,364.55685007285
"cyoC",11036.5374616837,11425.7401147425,11993.7900211866,10960.3025288078,10586.9543885823,12330.9813547915,12416.7501128532,12765.8324731576,11036.5374616837,11910.942861888,11746.9613917457,12245.8050448174,12503.1154398049,12077.2134280487,12161.2170905932,12330.9813547915,12590.0814851114,12677.6524270993,12416.7501128532,11746.9613917457,11828.6679697203,12161.2170905932,10513.8249528353,12161.2170905932,11910.942861888,12330.9813547915,12161.2170905932,11036.5374616837,12077.2134280487,11585.2375029604
"tyrP",670.921422775482,643.590847755176,770.686334674466,661.684649286396,639.145241037625,739.291748107518,910.174905514568,694.581415653208,643.590847755176,714.108757171408,781.444714987806,826.001161443457,657.114059552207,699.41261145825,652.575041187462,699.41261145825,724.077343935025,699.41261145825,699.41261145825,792.353276693704,776.046882053324,714.108757171408,739.291748107518,809.002303348098,855.13002949465,648.067376112783,648.067376112783,576.02994416067,670.921422775482,680.287136817414
"ampG",1060.11128201357,1136.19913939747,1269.46068473752,1168.14204504927,975.501309996992,1260.69187926519,1448.15468787005,1136.19913939747,1031.12248325808,1296.13475222557,1152.05988832134,1278.29048207525,1074.90988403002,1060.11128201357,1112.81649922668,1067.48493910131,1112.81649922668,1097.49602563716,1360.57427363483,1332.57405997254,1341.84284555096,1418.35209534559,982.28645818907,1370.03781610098,1323.36929857279,1176.26711551696,1168.14204504927,1002.92638472901,1136.19913939747,1136.19913939747
"pheT",10734.7427644077,10085.5350341216,10085.5350341216,10226.323856602,9674.69188243071,10884.5941890786,10884.5941890786,10441.2006589994,9741.98468610229,10513.8249528353,10586.9543885823,9607.86390410755,10586.9543885823,10441.2006589994,10015.8691548534,10369.0780178045,10441.2006589994,10586.9543885823,10155.6854779002,10015.8691548534,10660.5924797803,10369.0780178045,10960.3025288078,9674.69188243071,10586.9543885823,10513.8249528353,9741.98468610229,9674.69188243071,10513.8249528353,9877.97772444271
"eutR",484.381515123505,448.82212931381,584.071022524633,519.147253652495,519.147253652495,530.055641006786,530.055641006786,487.750654998496,552.564857090267,560.278375045499,421.678600840998,504.9511447006,458.252836315122,407.314679682518,487.750654998496,501.463192364507,501.463192364507,484.381515123505,592.224350159507,584.071022524633,544.95753341612,533.742469550654,467.881702517453,494.559400409521,548.748012818582,464.649807522386,568.099569698737,522.758208362083,430.538964609902,455.087452757284
"allB",178.527189292852,190.019017040518,245.571614547268,171.254727012622,186.108482217,176.069352721887,203.657339841259,205.073888662943,230.720118428372,238.856445833423,167.73035569387,210.839300420499,221.321531214813,191.340703825272,218.274532292597,237.206543843935,194.011720513331,198.088319173426,196.720023204866,199.466132393088,167.73035569387,174.853152864563,133.435617387664,179.768944094464,198.088319173426,206.500290360864,200.853529061568,187.40296908104,192.671583668617,179.768944094464
"pdeR",1024,861.077929219804,760.076068162073,903.887868201631,929.299615044772,955.425783333691,849.223214913988,948.82617537574,855.13002949465,814.629359365037,910.174905514568,724.077343935025,968.76303024701,897.64425862762,849.223214913988,897.64425862762,879.171006912259,885.286124859253,744.433928867999,792.353276693704,910.174905514568,754.825839253044,968.76303024701,760.076068162073,797.864529572352,786.880092819462,843.357201681995,861.077929219804,792.353276693704,837.531707963168
"ugpQ",1287.18169551035,1296.13475222557,1278.29048207525,1152.05988832134,1278.29048207525,1379.56718271047,1428.21751434282,1530.72563060218,1573.76018563892,1530.72563060218,1408.5548217751,1458.2274002914,1606.82823249255,1629.25871873007,1584.70655338741,1595.7290591447,1541.37266934893,1606.82823249255,1370.03781610098,1278.29048207525,1341.84284555096,1509.65167850609,1541.37266934893,1360.57427363483,1458.2274002914,1468.37017396821,1458.2274002914,1541.37266934893,1552.09376410665,1458.2274002914
"yffL",891.443776815232,770.686334674466,765.362815301089,809.002303348098,873.098129170387,749.611876324161,709.176047672794,661.684649286396,873.098129170387,584.071022524633,560.278375045499,820.295554651773,588.133557758482,661.684649286396,613.109096764891,592.224350159507,675.588050315722,588.133557758482,652.575041187462,719.075776377855,861.077929219804,596.34359627185,749.611876324161,809.002303348098,648.067376112783,580.036549271449,849.223214913988,760.076068162073,556.408249613341,704.277410887549
"ygjJ",34.5353035681417,36.5044389077896,36.5044389077896,37.791765165745,38.8542363006415,33.3589043469159,41.3552905803998,35.753188418311,34.0598458385075,36.5044389077896,36.5044389077896,39.9465775648516,41.9325889234676,35.2609637080515,33.8245772979642,39.6706463980476,40.2244279846985,38.3193185478057,36.0018715100419,37.791765165745,39.1244888861462,32.4467033532809,34.2967508011614,34.5353035681417,38.0546276800871,35.506223106171,38.8542363006415,40.7859400742164,39.3966212270373,34.5353035681417
"yfdM",123.63985010238,128.89031040726,106.891253686831,130.689552090521,114.56320907878,122.785807273634,111.430472101904,116.970425629363,125.365798091127,123.63985010238,114.56320907878,129.786813413124,136.23938335403,128.89031040726,99.733066196544,109.137266146298,111.430472101904,106.891253686831,96.3357918343083,126.23778617515,121.095378780876,98.3600116024328,109.137266146298,116.162451880597,104.691463495396,99.733066196544,98.3600116024328,97.0058602566655,109.137266146298,97.0058602566655
"fruB",1332.57405997254,1991.99733230036,2033.85343065505,1807.77573640326,1991.99733230036,734.185086984103,1770.57224971851,1845.76094742698,1530.72563060218,1782.88755363046,1820.34981102914,1770.57224971851,1770.57224971851,1468.37017396821,1770.57224971851,1924.1425903903,1758.34201382452,1746.19625834077,2149.81976806004,2164.77294706971,1226.21819352978,2062.24496651616,544.95753341612,1698.44642982798,1964.57291637814,1734.13439971846,1663.49290773757,1652.00232288691,1758.34201382452,1606.82823249255
"wecC",2435.49617152557,2486.67112324105,2336.28409009853,2503.96728871335,2352.53423103393,2503.96728871335,2304.11977664268,2194.99205127433,2134.96987820262,2120.22256402714,2225.63299845337,2272.39827879495,2210.25942836107,2194.99205127433,2105.57711699162,2048,2149.81976806004,2241.113500182,2210.25942836107,2401.96597602689,2435.49617152557,2210.25942836107,2401.96597602689,2120.22256402714,2005.85276945803,1937.52606049402,2304.11977664268,2076.58901460998,2048,2033.85343065505
"exoD",171.254727012622,179.768944094464,174.853152864563,173.645353913302,188.706459813261,172.445897838808,176.069352721887,151.16706066298,167.73035569387,172.445897838808,165.421162321599,166.571757496567,109.896375864033,145.009137317862,145.009137317862,146.017755631158,158.68258559219,155.416945202566,157.586484908149,170.071784204353,167.73035569387,151.16706066298,170.071784204353,166.571757496567,150.122873501681,144.007486040168,183.546271746026,167.73035569387,127.115839415941,143.012753673244
"wecE",1448.15468787005,1314.22811910441,1323.36929857279,1448.15468787005,1360.57427363483,1418.35209534559,1398.8252229165,1351.17610063144,1341.84284555096,1217.74808576279,1314.22811910441,1332.57405997254,1389.16283130642,1379.56718271047,1168.14204504927,1209.33648530384,1243.33556162053,1341.84284555096,1278.29048207525,1448.15468787005,1552.09376410665,1278.29048207525,1520.15213632415,1360.57427363483,1260.69187926519,1226.21819352978,1314.22811910441,1360.57427363483,1323.36929857279,1251.98364435668
"yoaG",158.68258559219,135.298309191857,139.102062403335,134.363735503753,146.017755631158,143.012753673244,110.660765607407,108.383399982403,132.513910251696,115.360059214186,116.970425629363,130.689552090521,112.205532328452,112.205532328452,119.428222916711,138.141214272567,131.598569811977,133.435617387664,145.009137317862,131.598569811977,129.786813413124,118.603271921967,140.069593761375,145.009137317862,103.250145180432,129.786813413124,152.218510720348,135.298309191857,112.985983525204,127.115839415941
"oppC",9877.97772444271,9809.74554823826,10297.4535640828,10085.5350341216,8023.41107783211,10734.7427644077,9674.69188243071,9280.58478834318,9345.13636039412,10155.6854779002,9089.59311517979,10660.5924797803,9877.97772444271,8659.09178827883,10226.323856602,9809.74554823826,9475.58960255212,9607.86390410755,10660.5924797803,10226.323856602,10155.6854779002,10297.4535640828,9216.47910657073,9674.69188243071,10369.0780178045,9809.74554823826,8539.87951281047,8422.30846796649,9541.49754034959,9741.98468610229
"ydhJ",393.440046409731,382.681407650544,369.645874053759,367.092543492052,382.681407650544,407.314679682518,418.765853981584,367.092543492052,347.290707826604,364.55685007285,344.891795677617,393.440046409731,342.509454025245,310.833890405132,352.138705443775,362.038671967512,357.054378585704,310.833890405132,390.722357493903,404.501151674049,390.722357493903,369.645874053759,352.138705443775,398.932264786176,401.707058123136,354.588023836397,369.645874053759,364.55685007285,369.645874053759,354.588023836397
"fhuB",537.454942015011,568.099569698737,544.95753341612,544.95753341612,464.649807522386,580.036549271449,544.95753341612,491.143229094535,418.765853981584,522.758208362083,481.035647597574,501.463192364507,487.750654998496,556.408249613341,430.538964609902,464.649807522386,501.463192364507,464.649807522386,497.99933307509,541.193236767427,608.874042881393,455.087452757284,477.712891666846,522.758208362083,448.82212931381,464.649807522386,448.82212931381,330.842324643198,494.559400409521,461.440236856745
"focB",124.499833268773,114.56320907878,117.784019279984,121.095378780876,113.771863189321,140.069593761375,143.012753673244,127.115839415941,105.419650210249,135.298309191857,119.428222916711,131.598569811977,88.0346763609436,108.383399982403,114.56320907878,121.095378780876,115.360059214186,113.771863189321,136.23938335403,138.141214272567,142.024892424684,135.298309191857,122.785807273634,139.102062403335,143.012753673244,138.141214272567,149.085899067962,130.689552090521,138.141214272567,128.89031040726
"ycgZ",955.425783333691,861.077929219804,792.353276693704,942.272154239873,916.505672630244,910.174905514568,661.684649286396,797.864529572352,885.286124859253,680.287136817414,704.277410887549,760.076068162073,617.373607777669,704.277410887549,820.295554651773,826.001161443457,855.13002949465,657.114059552207,648.067376112783,709.176047672794,867.067199859228,714.108757171408,797.864529572352,729.113700145701,719.075776377855,744.433928867999,754.825839253044,873.098129170387,630.345939632597,792.353276693704
"ybbJ",1009.9022894012,955.425783333691,855.13002949465,935.763405034906,922.88047371349,1060.11128201357,867.067199859228,879.171006912259,903.887868201631,935.763405034906,843.357201681995,849.223214913988,861.077929219804,942.272154239873,792.353276693704,831.746453868785,820.295554651773,891.443776815232,916.505672630244,922.88047371349,982.28645818907,910.174905514568,922.88047371349,873.098129170387,910.174905514568,910.174905514568,942.272154239873,837.531707963168,873.098129170387,849.223214913988
"yfcF",1629.25871873007,1606.82823249255,1552.09376410665,1562.88942997561,1428.21751434282,1845.76094742698,1520.15213632415,1478.58349621504,1287.18169551035,1408.5548217751,1520.15213632415,1389.16283130642,1269.46068473752,1595.7290591447,1296.13475222557,1418.35209534559,1398.8252229165,1458.2274002914,1499.22375264832,1418.35209534559,1618.0046066962,1438.15155275571,1530.72563060218,1652.00232288691,1488.867857736,1438.15155275571,1389.16283130642,1341.84284555096,1488.867857736,1499.22375264832
"ybgO",101.82866992063,109.137266146298,108.383399982403,106.152901864249,122.785807273634,110.660765607407,107.634741152475,116.162451880597,114.56320907878,112.205532328452,132.513910251696,110.660765607407,121.937663749624,128,105.419650210249,111.430472101904,112.985983525204,110.660765607407,115.360059214186,106.891253686831,129.786813413124,107.634741152475,127.115839415941,128,119.428222916711,126.23778617515,128.89031040726,116.162451880597,129.786813413124,117.784019279984
"ypdI",48.5029301283327,44.0173381804718,56.8859315946605,46.5271205542499,61.3929036368169,56.8859315946605,51.2684721657358,50.5626439592561,68.119691677015,45.8865679365065,47.1766149533152,49.866533098272,44.9422360236159,44.3235029795496,50.2133822653921,40.7859400742164,49.1800058012164,45.254833995939,53.0764509321243,53.4456268434156,56.8859315946605,51.9841533667991,52.345731747698,50.9143349603148,45.5696062591063,47.835175956318,57.6800296070931,64.44515520363,41.9325889234676,49.866533098272
"ydiQ",77.1717009722086,77.1717009722086,85.0358921021767,75.58353033149,79.3412927960951,79.8931551297032,76.6386370956114,78.2489777722924,68.5935016023227,72.0037430200838,78.2489777722924,75.0614367508403,63.5579197079703,62.2499166343863,80.448855969397,76.1092553601741,73.5166947198102,64,86.2229489194042,89.263594646426,76.6386370956114,81.0084220140979,75.0614367508403,66.2569551258482,82.7105811607995,75.58353033149,98.3600116024328,89.8844720472318,73.0088778155791,91.7731358730129
"zapA",6793.78571931191,6608.00929154766,6080.60854529659,6746.85761345596,7033.36805529808,6841.0402359572,6080.60854529659,6165.49067739573,6841.0402359572,6165.49067739573,6427.31292997018,6251.55771990245,6295.0407425557,6700.25366370535,6793.78571931191,6517.03487492029,6700.25366370535,6562.36443721418,6562.36443721418,6038.60671402435,7281.39924411654,6382.91623657882,7231.10294561305,7434.39692035818,6700.25366370535,6653.97163095028,6517.03487492029,6793.78571931191,7082.28899887403,7332.04538104195
"ydhK",270.596618383713,282.087709664412,276.282428545133,276.282428545133,288.014972080335,290.018274635724,319.572620518813,298.171798135925,302.33412132596,298.171798135925,302.33412132596,280.139187522749,282.087709664412,282.087709664412,254.231678831881,263.197139623953,263.197139623953,247.279700204761,298.171798135925,296.112175079754,319.572620518813,265.027820503393,294.066778879241,296.112175079754,288.014972080335,270.596618383713,282.087709664412,254.231678831881,298.171798135925,237.206543843935
"degP",2998.44750529664,3019.30335701218,3258.51743746015,2876.30310551142,2936.74034793641,3615.55147280652,3444.31171687921,3541.14449943701,3396.89285965595,4067.7068613101,3420.5201179786,3082.74533869787,3848.28518078059,2759.13436542093,3516.68402764904,4182.06566689666,3444.31171687921,3040.30427264829,3691.52189485396,3373.42880672798,3213.65646498509,3350.12683185267,2856.43502868563,3169.41310677482,3615.55147280652,3396.89285965595,3304.00464577383,3420.5201179786,3125.77885995122,3147.52037127785
"ydeI",448.82212931381,388.023441026662,337.794025157861,442.643062429627,427.565014747325,401.707058123136,421.678600840998,418.765853981584,372.216964433999,436.549064585194,410.147777325886,315.172969816299,337.794025157861,315.172969816299,372.216964433999,404.501151674049,372.216964433999,359.537888188927,342.509454025245,415.873226934392,410.147777325886,337.794025157861,533.742469550654,330.842324643198,404.501151674049,335.460711387741,396.176638346852,433.533599929614,354.588023836397,340.143568408707
"racR",3590.57703451048,3396.89285965595,3350.12683185267,3516.68402764904,3821.70313333476,3326.98581547514,2702.35220126289,2702.35220126289,3468.26879943691,2592.26950445113,2896.3093757401,3125.77885995122,2610.30016474985,2683.68569110193,2856.43502868563,2778.32566261283,2683.68569110193,2683.68569110193,2836.70419069117,3125.77885995122,3492.39251668155,2817.1096435502,3640.69962205827,3350.12683185267,2817.1096435502,2778.32566261283,3104.18752821329,3125.77885995122,2759.13436542093,2797.650445833
"lapB",2385.3743850874,2336.28409009853,2149.81976806004,2256.7016773153,2610.30016474985,2336.28409009853,2401.96597602689,2401.96597602689,2486.67112324105,2574.3633910207,2469.49443111068,2385.3743850874,2352.53423103393,2486.67112324105,2435.49617152557,2521.38375853039,2469.49443111068,2385.3743850874,2241.113500182,2320.14619708579,2556.5809641505,2256.7016773153,2556.5809641505,2368.89740063803,2486.67112324105,2368.89740063803,2179.83013366448,2452.43638705957,2486.67112324105,2401.96597602689
"yehD",48.8402946867379,48.1678959171541,40.7859400742164,43.4113384783255,41.9325889234676,42.5179460510884,42.5179460510884,54.5686330731492,36.0018715100419,43.4113384783255,50.2133822653921,37.791765165745,47.1766149533152,41.9325889234676,44.0173381804718,50.9143349603148,50.2133822653921,45.254833995939,42.8136817531556,45.8865679365065,36.7583473599051,50.2133822653921,44.0173381804718,41.6429393741419,40.2244279846985,51.9841533667991,47.5047542601296,63.5579197079703,42.5179460510884,50.9143349603148
"aroC",4803.93195205378,4737.79480127606,4420.51885672213,4705.06846206785,4803.93195205378,4837.34594121536,4837.34594121536,4837.34594121536,4269.93975640524,4513.4033546306,4737.79480127606,4420.51885672213,4705.06846206785,4837.34594121536,4359.66026732896,4737.79480127606,4770.7487701748,4973.34224648211,4705.06846206785,4576.40811754381,4870.99234305115,4640.29239417159,4640.29239417159,4451.26599690673,4705.06846206785,4737.79480127606,4672.56818019706,4544.79655758989,4544.79655758989,4067.7068613101
"qseC",372.216964433999,369.645874053759,337.794025157861,349.706305729125,349.706305729125,369.645874053759,424.611607456994,344.891795677617,385.343167337233,337.794025157861,326.287520593731,302.33412132596,354.588023836397,390.722357493903,302.33412132596,337.794025157861,335.460711387741,296.112175079754,326.287520593731,340.143568408707,410.147777325886,310.833890405132,367.092543492052,335.460711387741,317.365171184381,312.995911089169,315.172969816299,306.554548382446,292.035511262316,294.066778879241
"lplT",474.41308768787,484.381515123505,526.394279247906,526.394279247906,491.143229094535,584.071022524633,541.193236767427,474.41308768787,458.252836315122,541.193236767427,474.41308768787,484.381515123505,427.565014747325,519.147253652495,474.41308768787,464.649807522386,471.136077119936,474.41308768787,544.95753341612,522.758208362083,608.874042881393,530.055641006786,533.742469550654,564.175419328825,530.055641006786,504.9511447006,541.193236767427,484.381515123505,564.175419328825,533.742469550654
"ydeT",213.782507373663,188.706459813261,178.527189292852,168.897012578931,194.011720513331,188.706459813261,219.792751728065,196.720023204866,194.011720513331,190.019017040518,199.466132393088,166.571757496567,170.071784204353,163.143760296866,187.40296908104,212.305803728497,182.278425036425,160.897711938794,190.019017040518,184.82293702688,176.069352721887,163.143760296866,194.011720513331,171.254727012622,209.382926990792,199.466132393088,206.500290360864,235.568038559968,190.019017040518,182.278425036425
"yijE",393.440046409731,352.138705443775,390.722357493903,380.038034081037,340.143568408707,413.000580721729,413.000580721729,367.092543492052,326.287520593731,362.038671967512,390.722357493903,344.891795677617,393.440046409731,413.000580721729,369.645874053759,367.092543492052,385.343167337233,398.932264786176,385.343167337233,321.795423877588,390.722357493903,369.645874053759,357.054378585704,385.343167337233,342.509454025245,324.033688056392,296.112175079754,290.018274635724,367.092543492052,359.537888188927
"thrL",15500.2084839522,13969.5700667262,14066.7361105962,13969.5700667262,13493.7152269119,16158.4366304192,11268.4385742008,12416.7501128532,12854.6258599404,10960.3025288078,12765.8324731576,14066.7361105962,7181.15406902096,10734.7427644077,14263.1004290437,8135.4137226202,11190.601783332,10015.8691548534,12503.1154398049,11113.3026504513,15286.8125333391,11993.7900211866,12245.8050448174,16158.4366304192,11665.8192023312,10734.7427644077,11993.7900211866,11113.3026504513,13493.7152269119,15500.2084839522
"rnr",3420.5201179786,3258.51743746015,3082.74533869787,3258.51743746015,3147.52037127785,3615.55147280652,2856.43502868563,2957.16699243007,2916.4548005828,2778.32566261283,2817.1096435502,2957.16699243007,2856.43502868563,3326.98581547514,2876.30310551142,2916.4548005828,2957.16699243007,3125.77885995122,3019.30335701218,2936.74034793641,3169.41310677482,2998.44750529664,2957.16699243007,3104.18752821329,2896.3093757401,2957.16699243007,2977.73571547199,2957.16699243007,2916.4548005828,2876.30310551142
"yfiC",1192.6871925437,1192.6871925437,1160.0730985429,1209.33648530384,1168.14204504927,1052.78855849581,1209.33648530384,1136.19913939747,1192.6871925437,1152.05988832134,1105.12971418053,1200.98298801344,1176.26711551696,1060.11128201357,1251.98364435668,1184.44870031901,1097.49602563716,1097.49602563716,1082.38647353485,1251.98364435668,1152.05988832134,1226.21819352978,1226.21819352978,1217.74808576279,1128.35083865765,1074.90988403002,1184.44870031901,1209.33648530384,975.501309996992,1128.35083865765
"matP",1226.21819352978,1269.46068473752,1305.15008237492,1200.98298801344,1269.46068473752,1160.0730985429,1234.74721555534,1389.16283130642,1584.70655338741,1428.21751434282,1234.74721555534,1379.56718271047,1448.15468787005,1217.74808576279,1448.15468787005,1370.03781610098,1398.8252229165,1305.15008237492,1251.98364435668,1269.46068473752,1234.74721555534,1184.44870031901,1120.556750091,1269.46068473752,1217.74808576279,1243.33556162053,1541.37266934893,1509.65167850609,1192.6871925437,1370.03781610098
"yecN",3516.68402764904,3420.5201179786,3743.05362013962,3769.08861695949,3213.65646498509,3666.02269052097,2957.16699243007,2936.74034793641,3147.52037127785,2916.4548005828,2740.07563220196,3492.39251668155,2896.3093757401,2556.5809641505,3019.30335701218,2957.16699243007,2797.650445833,2778.32566261283,3326.98581547514,3516.68402764904,3565.77510726093,3281.18221860709,2977.73571547199,3258.51743746015,3082.74533869787,2896.3093757401,3666.02269052097,3281.18221860709,2665.14811994508,3350.12683185267
"minE",5518.26873084187,5480.15126440391,4973.34224648211,5330.29623989016,5480.15126440391,5518.26873084187,5518.26873084187,6382.91623657882,5792.6187514802,5955.47143094399,6338.82621354963,5673.40838138235,6517.03487492029,6295.0407425557,6700.25366370535,6517.03487492029,6338.82621354963,6427.31292997018,5293.47719429117,5077.84273895009,5873.48069587283,5404.70440252578,6208.37505642659,5673.40838138235,5293.47719429117,5996.89501059328,5752.60621102284,6517.03487492029,5914.33398486014,6338.82621354963
"yhbS",1584.70655338741,1541.37266934893,1675.06341592634,1448.15468787005,1468.37017396821,1770.57224971851,1924.1425903903,1951.00261999398,1663.49290773757,2241.113500182,1951.00261999398,1746.19625834077,1833.01134526049,1937.52606049402,2225.63299845337,2105.57711699162,1937.52606049402,1964.57291637814,2120.22256402714,1652.00232288691,1710.2600589893,2062.24496651616,1520.15213632415,1884.54430847975,1770.57224971851,1897.65235075148,1782.88755363046,1910.85156666738,1991.99733230036,1978.23760163808
"maeA",5007.93457742671,5256.91247641765,5042.76751706078,4837.34594121536,5330.29623989016,4973.34224648211,4938.98886222135,5184.53900890227,4904.87277411913,4803.93195205378,5367.37138220386,4904.87277411913,4973.34224648211,5148.72678204141,4904.87277411913,5293.47719429117,5293.47719429117,5404.70440252578,5480.15126440391,5330.29623989016,5184.53900890227,5367.37138220386,4513.4033546306,5480.15126440391,5330.29623989016,5148.72678204141,4737.79480127606,5007.93457742671,5148.72678204141,4737.79480127606
"potC",3147.52037127785,3147.52037127785,3396.89285965595,3125.77885995122,2610.30016474985,3420.5201179786,3821.70313333476,3236.00921339239,2936.74034793641,3396.89285965595,3213.65646498509,3565.77510726093,3420.5201179786,2916.4548005828,3281.18221860709,3191.45811828941,3213.65646498509,3326.98581547514,3281.18221860709,3396.89285965595,3304.00464577383,3350.12683185267,3420.5201179786,3350.12683185267,3492.39251668155,3082.74533869787,3082.74533869787,2759.13436542093,3373.42880672798,3373.42880672798
"fliR",1278.29048207525,1287.18169551035,1278.29048207525,1243.33556162053,1323.36929857279,1089.91506683224,897.64425862762,903.887868201631,975.501309996992,879.171006912259,989.118800819041,1097.49602563716,962.071295195148,861.077929219804,942.272154239873,948.82617537574,955.425783333691,929.299615044772,1074.90988403002,1209.33648530384,1192.6871925437,1136.19913939747,982.28645818907,1120.556750091,1009.9022894012,942.272154239873,1089.91506683224,1136.19913939747,948.82617537574,982.28645818907
"yagN",5832.9096011656,5595.300891666,5480.15126440391,5595.300891666,5832.9096011656,5148.72678204141,4451.26599690673,5113.161928301,5955.47143094399,4837.34594121536,5077.84273895009,5148.72678204141,4803.93195205378,4451.26599690673,5220.6003294997,5367.37138220386,4904.87277411913,4513.4033546306,5007.93457742671,4904.87277411913,5293.47719429117,4837.34594121536,5113.161928301,5113.161928301,4938.98886222135,5077.84273895009,5077.84273895009,6080.60854529659,4705.06846206785,5330.29623989016
"ligA",1251.98364435668,1323.36929857279,1509.65167850609,1269.46068473752,1305.15008237492,1278.29048207525,1458.2274002914,1458.2274002914,1269.46068473752,1398.8252229165,1370.03781610098,1370.03781610098,1438.15155275571,1458.2274002914,1418.35209534559,1468.37017396821,1438.15155275571,1448.15468787005,1341.84284555096,1314.22811910441,1305.15008237492,1370.03781610098,1217.74808576279,1305.15008237492,1351.17610063144,1370.03781610098,1408.5548217751,1379.56718271047,1370.03781610098,1428.21751434282
"gspA",83.8651778469352,86.2229489194042,95.0095085202592,93.70148454052,82.1392574440259,87.4265764322813,81.5718801484328,92.4114685134398,93.70148454052,86.822676956651,86.822676956651,101.125287918512,94.3532299066304,77.1717009722086,103.968306733598,84.4485062894653,95.6703519126361,88.0346763609436,75.58353033149,82.1392574440259,88.0346763609436,82.1392574440259,95.6703519126361,87.4265764322813,82.1392574440259,81.0084220140979,88.0346763609436,96.3357918343083,71.0124462123421,83.8651778469352
"rffH",1686.71440336399,1640.59110930355,1595.7290591447,1758.34201382452,1686.71440336399,1782.88755363046,1595.7290591447,1478.58349621504,1448.15468787005,1341.84284555096,1499.22375264832,1595.7290591447,1584.70655338741,1438.15155275571,1398.8252229165,1488.867857736,1509.65167850609,1606.82823249255,1573.76018563892,1618.0046066962,1710.2600589893,1562.88942997561,1795.28851725524,1530.72563060218,1468.37017396821,1408.5548217751,1509.65167850609,1458.2274002914,1530.72563060218,1448.15468787005
