"","0","0 | 1","3600","3600 | 1","14400","14400 | 1"
"potF",14.90326433,35.95917212,23.32782997,16.9746309,25.16495282,27.3513582
"yneJ",2.138061952,3.134561732,2.613930625,2.18838428,2.552089578,3.677995103
"mlaC",16.34273012,42.12262301,30.45557975,27.44190756,38.18690467,27.23165628
"ynaE",4.040835453,2.863355509,2.706261426,6.083097056,2.210423934,2.651700442
"yigF",1.779426135,1.301831899,1.441844604,1.244617898,1.424298286,1.502802108
"ybiJ",45.26746464,8.12897591,16.6483331,33.64503716,8.994707512,10.41750791
"ydaY",1.911109401,2.064057347,1.857766417,2.183383197,1.847483271,2.059768958
"mdtO",2.183543366,1.342561152,1.324700954,1.522558549,1.547212133,1.431400838
"ypdF",1.721866867,1.477955568,1.350237508,1.606564851,1.584317781,1.702901299
"ftsE",4.185405131,16.55504186,12.96320294,11.14046518,13.63411351,16.84720637
"rpmC",60.08219229,133.6378943,163.8011931,45.50807397,127.2392028,175.1596124
"folK",2.395984414,2.104310196,2.107764143,2.82728416,2.021459551,2.251214249
"fucP",1.690037794,1.849718972,1.474183535,1.777330543,1.649990208,1.802666658
"mlaA",12.39811608,13.30825427,20.55744652,11.49819068,13.44653478,10.28062754
"gltA",2.747763955,9.914585882,6.040531264,2.798116885,6.379882844,8.671105095
"ubiH",16.9223381,12.81574847,13.73658047,12.84402503,13.39455754,15.56835912
"zapC",41.22679431,24.64899635,33.04201967,28.74037244,21.86338848,30.70122038
"ydfV",1.370592365,1.34651864,1.580654184,1.53125616,1.321074515,1.354404732
"phnI",1.572733558,1.323404374,1.440225487,1.354402226,1.437951859,1.608957031
"yiaB",1.604852447,1.250733103,1.238637402,1.597437274,1.381144242,1.287880056
"yghO",1.9765902,1.420189381,1.475309323,1.876988856,1.893670156,2.098825321
"nagB",11.34850971,25.7929973,17.53101678,16.76063189,26.58658305,8.430606592
"hofN",3.837776455,2.583786325,2.126308569,2.5652019,2.199385702,2.179837214
"flgB",2.866855701,1.597847332,3.632175944,1.572237253,2.099954899,2.174026648
"ybhN",7.261455714,5.672777041,4.727764768,4.634957773,5.071793145,4.545992757
"rof",7.965402963,5.368092882,4.637914465,4.672259926,7.480130893,4.836256228
"fixC",1.657964591,1.889511279,1.709763387,1.81611536,1.790053499,2.097065604
"abgB",2.509304785,15.72730729,5.080203608,2.825406831,13.32294167,5.771119613
"nirC",5.017925521,3.327404336,3.407196293,4.346813715,3.527190958,2.899260004
"pdeA",1.754988472,2.837063799,2.21940778,1.486004046,1.945093273,2.27788383
"hyaF",1.689869699,2.012972811,1.728680979,2.129680654,2.144042686,2.324692499
"narU",43.89101778,106.9136105,75.50993764,57.94325281,105.9086179,25.45386405
"tnaC",1.481801719,7.833260262,6.388658578,1.481013934,2.548637292,7.026659518
"prs",16.16463256,85.47520353,89.67119449,15.98009548,72.83020058,110.5478969
"tolB",121.2205269,200.1573229,217.2829466,104.4662461,195.6900168,234.5187563
"leuA",146.4266526,156.801436,187.7308619,203.0782158,118.9117792,248.0554841
"ampE",51.07287107,17.53179466,18.04306924,48.80836518,19.83382131,13.72326023
"betA",3.045958068,2.798265231,2.515800908,3.202166622,2.756036849,2.718334233
"lpxA",27.76968372,48.52680504,47.3666943,20.67379428,34.95405379,44.42075471
"napA",2.965552437,2.63972599,2.894230949,3.399067742,2.292082578,5.03182145
"mcrB",1.457697963,1.467664181,1.229025767,1.854625579,1.147599768,1.426577516
"ilvL",142.5052833,146.6794341,175.8766642,153.461797,96.59244591,223.5174773
"rpsT",38.821404,107.1310794,156.4508789,28.91872038,112.182408,173.897925
"dtpB",2.762923767,3.810041518,3.02516521,2.230599879,3.449607955,2.962433327
"yehY",4.566773844,15.57708731,10.86664702,3.946503802,16.8806727,7.895436282
"fliT",4.626256141,2.693601335,2.453849657,3.636490913,2.457402189,2.466707271
"rybB",4.662844346,2.667360244,3.731574802,6.972002987,4.043150518,3.772734452
"tyrR",97.7977062,73.00187151,79.81444419,89.52452235,71.35842609,72.02059782
"proY",4.496441144,4.087962,4.859284884,6.333149877,5.274815184,4.588627959
"yhdV",2.079158367,4.782000929,2.971496577,3.295547094,4.368911581,2.732586179
"ygbI",8.338702569,15.99082322,12.64182546,10.43213052,22.34760877,15.9100083
"stfQ",2.241188423,1.83693556,2.246470197,2.394011588,2.129619859,2.086827184
"menE",4.330609642,4.322686156,3.518072315,4.544666353,4.739225602,4.693998548
"trpR",4.873739399,9.44140981,6.750600824,6.253563241,6.564282256,7.362642631
"emrB",3.015837836,2.296406612,2.435823284,4.141036973,2.064140321,2.278221487
"pphC",1.730324196,1.907285129,2.044854666,2.496971126,1.710149589,1.85314555
"ynaK",4.704422581,2.500937619,3.653833941,4.665003284,3.148081489,3.897319811
"ecpA",32.17825457,7.525320172,7.569045034,14.97552315,4.980578609,6.202391862
"metA",10.08770459,3.530470899,13.79114086,13.94193516,4.205661521,11.75719605
"ynfB",93.03848764,70.34449884,73.09749675,117.2314375,73.89347194,93.13668053
"tufA",947.8144562,1886.312518,1985.390369,746.0020167,1683.195723,2111.384528
"fadA",2.215332985,9.136889239,6.229993546,1.174101519,10.34277955,6.24343031
"rsxG",1.974630105,2.752914239,2.787018523,2.099926518,2.472907589,2.453873083
"malE",320.8437442,1166.740569,911.2280741,376.3084913,1180.935952,704.7898899
"yidE",1.633592896,2.710454474,2.125149137,2.087680358,2.141445483,2.364074551
"hypD",2.207750677,3.45683857,3.920122249,2.316059069,2.888137711,2.613278166
"dxr",5.812483115,4.793164343,5.711762504,3.882001258,7.179015458,4.553936683
"glvB",2.201312185,1.84147245,1.943423603,2.363935006,2.12037044,2.196953657
"purF",6.778345337,49.75167095,36.43607355,3.714085093,33.73642921,40.52703921
"amiB",2.194413072,3.966859774,4.203502019,2.985505181,3.379546671,2.511038492
"purC",52.20659096,162.6111629,155.0965596,54.75385439,140.1668105,167.0071225
"csgF",2.51790777,4.986233354,3.734815754,1.901158119,4.519285843,2.784641617
"rplM",125.918808,746.4559643,815.8390356,198.2385433,666.4125786,914.8671964
"phoB",2.514015461,2.443694774,2.427292035,2.481667044,2.430978318,3.088200437
"yggF",3.591888591,2.933186338,2.510935592,1.533492632,2.243011482,1.797265844
"trpS",74.45915045,70.75128644,83.54327076,50.58983618,78.56767261,77.95517336
"rutF",2.264216408,1.877023052,1.687215535,4.03238466,1.925143391,1.717709428
"ybiI",8.862773739,11.85734739,13.98429062,24.91346451,13.57862479,5.821727283
"ycaP",5.315283174,12.63153511,8.162793975,7.931312794,16.5071063,5.734196981
"sapA",7.163424958,11.85384326,14.4669396,10.6155885,10.42531328,16.13567458
"hslU",64.70523355,81.22025168,53.06096901,58.34361603,92.94774627,53.56583749
"dgcZ",5.177834626,17.83638716,8.768885701,8.164109356,14.0788263,6.617959936
"xylA",2.848191589,4.234478836,2.939260975,2.742241671,3.627079415,3.125897178
"fryB",3.275369775,3.22482117,3.527136372,3.922810266,3.108367533,3.08904526
"nrfA",6.341638849,3.818029164,4.812428628,3.985270384,5.017742577,4.948009478
"yibJ",1.892653192,1.555787693,1.836212446,1.815781152,1.633543708,1.994569107
"rplR",405.1403643,647.4654001,772.869243,266.6151024,580.1086008,796.8936246
"ftnA",9.709364435,215.8000347,10.7547667,4.847422256,154.9208387,16.25219235
"rlmB",7.7890746,5.380874767,4.729104512,5.646873419,6.03913566,8.564141039
"ynfH",2.168373959,1.940452506,2.008996961,2.462257384,2.053132284,1.799913959
"uhpC",1.960668168,1.879156372,1.76501881,2.320454112,2.220164898,1.999853286
"uspD",62.37456626,22.852355,17.65160333,58.99795259,18.75330554,21.14341314
"yghB",12.72973789,17.11193875,21.78352394,11.6686078,17.39243896,14.19931575
"rybA",328.9824331,488.6721381,631.6646238,484.7280138,510.9146904,518.7572184
"ybeQ",2.068298955,2.407880568,1.618222707,1.576451102,2.122748135,1.672935583
"yehD",1.707830109,1.794547934,2.358104652,1.813643033,1.568552004,1.375957272
"yqfE",4.551137003,3.465120899,3.882742816,3.480107818,4.415703194,3.728925898
"coaD",5.331662066,5.098801661,4.129927576,4.390261266,5.357505159,4.273536918
"pyrS",2.028221027,5.633969008,4.474396253,3.493640183,4.248075398,3.331890402
"hycG",2.495911318,1.778657444,1.710713902,1.388711335,1.946236395,1.733103076
"yddG",3.606174945,3.037158508,3.480760833,3.618514996,2.691683118,4.064616442
"cysP",224.4051453,290.7012659,597.5067324,143.8472299,225.5259123,613.6449426
"yqgA",1.982713944,1.924226786,1.830738737,1.905476811,1.906639181,2.100127528
"yfhR",2.268669819,2.082889915,1.953893071,2.523660206,1.834296335,1.511256799
"rcsF",20.58919363,78.77864854,62.17262238,28.96322287,64.31515207,71.07500413
"wcaB",2.087847,2.19887019,1.860997227,2.40658443,2.472785767,1.478998429
"rpsR",229.8258928,563.5124959,665.9398914,176.1102448,476.3608303,828.1991249
"arcB",3.983184066,9.733928265,7.435332043,6.777489065,6.796173791,5.820812716
"gspG",1.50120207,1.495360149,1.647276806,1.872284065,1.398585005,1.605415253
"treR",1.961564426,4.097381203,3.201435847,2.543349161,3.348463524,4.914135576
"elbB",30.16904663,21.36359796,24.13849501,32.81500562,22.12496562,21.89089056
"fabD",132.0840142,201.0854845,211.4416037,93.72252892,177.0601933,215.7579959
"tomB",88.24720594,264.8563852,183.8128761,125.3679231,227.04572,159.144406
"rhsC",3.384313208,1.960367855,2.165302464,2.704554373,2.140803283,2.10336268
"hycH",3.258538597,4.55133548,5.234532927,4.875937239,4.284577782,3.632885454
"csgB",129.8617871,25.65467425,116.3172098,309.8912852,38.57560725,149.0545545
"xisE",1.68311679,1.382787326,1.385571718,2.094635649,1.567432641,1.452086981
"greB",26.5066696,26.30955975,23.16072461,18.97119354,30.11452632,21.29271459
"yfdQ",3.658637009,3.203151417,1.657398763,4.632767347,4.262752397,2.161400137
"acrD",1.791449537,10.58442085,6.664692567,1.907182316,14.44652813,3.923816997
"ygeX",1.694303774,1.568666063,1.604752614,1.716135725,1.828930831,1.576910802
"rpmB",138.0658733,284.6378136,357.5707538,127.8110773,269.4073382,372.0194714
"gltS",18.09224913,14.26376478,11.28160594,15.62797232,13.90240128,12.26358767
"thpR",2.078508009,3.119152871,2.442627613,2.153181268,2.592850921,2.533941232
"yqaB",2.323900624,4.913333501,7.128746324,3.204837328,5.818288458,6.254819262
"purR",6.384565777,18.59626366,22.8520855,7.880210728,14.95261571,25.00514312
"aceB",6.230317775,48.91861531,37.99070809,5.849911722,49.97686929,29.31222962
"sufD",11.94266754,6.631372201,20.19910105,26.56473607,8.447873467,17.57460672
"phnG",4.619726325,3.364555496,2.747894866,3.824813802,3.009058823,3.513278211
"gudP",2.481736557,1.748585857,1.871043124,2.32303979,2.361779378,1.987255459
"lsrR",6.526569017,44.15196883,9.868970315,4.444327682,20.62805122,10.16959574
"nrdE",41.66517628,6.165381775,29.11907112,59.4177058,6.166343036,46.86379943
"dgcT",3.160617287,3.260729422,1.81806232,3.607553776,2.101739097,1.705643893
"dgcQ",6.242860313,5.89501399,3.300343335,4.963310045,3.900655636,3.557935313
"ygjV",2.118290599,1.845448643,2.109438011,2.282239416,2.035714728,1.790210113
"malS",1.54919999,1.412812841,1.442065346,1.564867142,1.275474086,1.54014255
"yjjG",3.537321248,8.860565685,7.22932756,6.624783166,7.270294973,6.251481694
"tpiA",128.7918917,208.9884903,115.6449114,157.583307,206.7579544,146.7355055
"mscS",139.7447526,32.16510975,35.53650985,194.1355747,45.5201366,25.04600931
"yjaH",6.852463541,14.54349454,11.22041936,9.126721512,15.20406292,11.71115865
"rarD",1.551559276,1.834406099,1.810547314,1.410725934,1.558979796,1.784068755
"yjhU",1.4468085,1.571865884,1.81087939,2.035102331,2.138826102,1.625097365
"spf",11.9886514,2.214766103,3.667172681,18.94747844,1.493521368,2.534725992
"ydgH",38.98557029,50.71957519,70.43495415,36.73898863,45.61175663,84.87443276
"yagJ",2.697172575,1.393758918,1.759645696,1.76549496,1.690162384,1.748427709
"tsr",2.183030447,2.011216683,2.282706152,4.387047899,1.770447546,1.663108187
"eutA",2.219621683,1.985296803,1.921543453,2.270131933,2.161197055,2.172960426
"afuB",1.953360976,1.616219484,1.621507126,2.384110287,1.718289518,1.386249822
"lpd",41.51031172,174.2559609,156.4556705,64.29138676,123.1410162,255.1816406
"arnF",4.574313449,6.127436635,6.950308601,4.273454262,4.761176462,5.954411757
"allC",1.208298416,1.195767505,1.332160103,1.420853276,1.653058765,1.417621115
"yegU",3.510964594,3.303465986,3.209209643,2.925070287,3.891180071,3.427046507
"yciF",4.818484411,6.580821647,4.765546054,6.094320146,7.321992715,3.496925135
"yzcX",1.52281253,1.317385963,1.141645028,1.434208216,1.413225052,1.439624631
"intS",2.253507182,2.53027405,1.846944569,1.957868704,2.073457901,1.956714446
"mpl",8.620999633,7.275301278,9.424807793,4.950252024,8.84878646,13.24165058
"apaH",9.31524519,22.54573648,19.28484452,8.909772534,20.85274357,10.21737477
"hycE",2.325075917,2.177107608,2.974815241,2.775099628,3.806952132,2.458840066
"ttdA",1.807484826,1.838337685,1.75212421,1.573528973,1.472413198,1.527223174
"ygiB",45.26088143,455.129641,295.019087,111.7939122,425.0407256,312.3185541
"dacA",3.42783683,14.62915431,17.26815924,2.450572936,15.23714808,17.61199887
"mngB",3.295703475,3.1739311,3.395574132,4.946797657,4.826160756,4.184215789
"ykfC",3.325485704,3.391654263,3.618717162,3.718610594,3.554488172,5.098409322
"rffC",2.702603852,9.134330456,13.15745249,3.229351056,7.63737393,11.71714771
"yahG",2.387405827,2.574691408,2.052102639,1.837129155,2.155143768,1.722692261
"cmk",8.991623098,25.16144167,19.48282681,5.84238681,23.88441989,27.73294017
"yeaO",2.229690021,3.166156095,2.172299057,3.556097761,2.375444688,1.983472838
"dedD",5.979528541,9.104704484,13.31253062,5.322515671,6.859579315,9.802540611
"bglJ",1.623585044,1.817716426,1.866860126,2.233002859,1.663783324,1.562382493
"miaA",84.66342493,323.8673613,230.8847603,115.5365521,302.4463549,261.8530174
"rplW",235.793243,1009.345142,1023.30025,276.0744602,796.793703,1283.057817
"ugd",2.080438892,2.09200753,2.721584817,2.12291251,2.358250168,2.125031287
"gfcD",7.52758498,5.732581826,7.33370754,6.455576138,4.671491302,6.839057144
"yihT",2.801698491,1.896655306,1.826608798,2.426694588,2.18532133,1.662391665
"mdtA",5.807297921,3.354005125,3.922429653,3.17241389,3.330664864,3.392073918
"yffM",1.122428662,1.390733056,1.219617823,1.713448026,1.436314027,1.189908212
"rhlE",2.163154696,2.466509532,2.876070749,2.576240019,3.453769211,3.076714986
"argS",26.83761941,26.92264039,28.57532305,29.0696787,30.85416021,33.08291223
"leuB",14.63070791,5.158835336,4.556927806,13.08990895,5.702853728,7.644237233
"ubiJ",2.61576991,7.673081651,4.92564746,2.715113319,8.603151925,5.826305189
"mliC",3.700883665,3.340050943,2.992039021,2.439201599,4.573614092,3.469342393
"yciO",18.29702293,15.85133839,12.15071177,23.10515755,15.78846318,17.63272249
"insB1",4.65311956,4.965773185,6.185054197,6.655806837,4.263614365,4.855870719
"ppdC",4.559151741,4.511248292,3.918178688,4.339251186,4.285168901,4.121791361
"folE",632.4922645,328.9181082,677.3996164,833.812256,289.8884561,713.756359
"fdoH",5.838316951,36.79624862,16.65677913,4.404080961,31.96812824,18.25155044
"yfcL",12.70360339,14.34331996,30.85088596,9.611650308,21.45489594,24.31243783
"ydiJ",2.929959082,4.802371328,4.298012412,4.5061408,4.578947475,4.906831175
"ynbB",2.216199356,2.027797824,2.002816861,2.783947141,2.130404963,1.861444262
"rpsA",207.3469529,667.823278,784.2623833,186.5731504,607.511346,762.1893644
"yjhF",1.231652074,1.296498793,1.212173738,1.670995348,1.457230821,1.411108422
"ynjF",1.846247378,1.594790544,1.816550901,1.718392886,1.658682238,1.871437352
"yhiN",3.823951948,2.449557351,3.096983348,3.041875677,2.962751992,2.035151285
"yahC",2.697887056,2.144058613,2.285784372,2.345123559,3.176315508,2.275255566
"ydiH",93.73375591,29.38364928,39.59532512,99.4016386,24.10816581,39.36825514
"yhbQ",3.782130641,7.33170579,5.249707548,3.998204784,5.257732799,5.958028191
"pspC",7.269831659,6.646314612,6.53322448,12.21334059,6.781567932,6.91555553
"yejA",3.204634244,3.556689862,3.891236147,2.862585219,3.131843234,3.286445754
"ycgZ",2.536642699,2.710507911,4.105382969,2.488715585,2.789359531,2.191535083
"phnN",2.26351642,3.349630169,3.734754363,2.973743145,4.499400504,2.586676142
"mnaT",37.57228396,23.33545617,36.22259333,28.96865847,25.92215009,32.71925122
"dcuR",25.91837937,28.855847,22.44351875,23.6008829,31.63394777,28.07585813
"yafZ",3.279777472,2.427703093,1.784986591,2.327579793,1.454314459,1.86949553
"yhhQ",3.936772536,3.238279707,2.032237637,2.36267754,2.640088835,1.91998714
"clpX",95.48314857,112.6293351,93.58289069,107.5385507,102.617779,98.49656752
"tam",2.873521865,12.90819813,6.621888796,4.307518533,10.21061658,6.176815447
"fimC",6.277099947,4.732933124,6.88031686,5.024592259,5.413367938,7.62569058
"mdaB",4.642673003,6.28298491,7.359688319,2.970596766,7.217225716,3.75746145
"apt",14.56646667,30.47417472,27.71216022,9.560716848,25.23119669,28.48531327
"holC",29.35559032,40.00513903,40.01773561,28.11452788,35.55317789,39.53384028
"erpA",17.31999578,17.04775362,18.56787324,11.86405148,16.99996389,16.52131016
"lldR",6.010263697,10.49251341,7.979972915,2.929570821,7.598106977,6.083949122
"yfcC",3.077141087,2.456236183,3.101806237,5.105958144,2.871787907,3.04044733
"cysK",404.6598526,584.757332,691.7683408,402.7157477,485.3898239,791.5227767
"ycjR",1.932577266,2.225229736,1.538353266,1.414035806,2.704866246,1.506785768
"cusS",1.376607723,1.835991139,1.68726555,1.837753302,1.623733856,1.55954969
"rlhA",3.672587765,5.790574934,8.579199176,2.40594364,7.124123536,7.472166676
"ykgF",6.051298584,6.507822584,7.740434392,4.932943171,5.564716013,7.167279918
"ssrA",10319.36781,7814.752547,8439.466828,9884.572858,8162.444945,6272.084743
"yecM",3.718171471,8.267312186,9.445142143,2.948264679,7.013013985,12.32305474
"yqhH",2.331543741,1.701397314,1.361456826,1.391687413,1.802757365,1.637375844
"ddpF",2.426989192,2.032850843,1.701905301,2.422195637,2.020696529,2.518632504
"sthA",12.07830718,36.50314812,21.52415416,7.184027166,22.69899806,33.97506014
"cobB",11.01914522,18.46367474,16.25019541,12.64372503,16.65003194,14.39515929
"mdtL",1.890293922,2.132986056,2.078420641,1.882937591,1.727138797,2.250908056
"gfcC",37.33325137,13.765494,20.73841547,15.76675259,8.578198542,14.04388844
"kptA",1.59323225,1.985534839,1.442141244,1.334178667,2.014121797,1.770290784
"yddE",4.409528223,3.231958208,2.33618531,2.632107235,3.055107984,2.5643507
"tauA",2.127812869,2.296688547,2.776061103,3.553191027,3.954534036,3.30670603
"ybhG",1.97574252,2.705489113,2.141045729,2.750846515,1.895748991,1.883304977
"tpx",108.2932277,215.5233295,282.9830291,131.3549313,177.3965962,289.293674
"ccmD",2.195452788,2.343848514,3.253336832,2.206895871,2.639803642,2.941089086
"mokB",11.55304246,6.586442893,13.6386862,10.64025345,5.709448136,16.85785329
"modE",2.163658998,3.787417654,4.776868633,2.291116206,3.151049704,3.698823767
"yhjG",2.450170669,5.074422255,2.465439361,2.311137307,4.058352895,2.329656738
"chbG",2.285683558,2.033244978,1.877167942,2.160289774,2.003744351,1.654121519
"infA",121.1218181,267.6995189,312.9659712,141.3007271,246.8770741,319.2058051
"ygeA",49.4774739,43.12817513,46.38015348,38.9548162,49.26926445,48.10459285
"phoR",1.571709429,1.808290548,2.568486336,1.747676556,2.602885925,2.145417887
"msrP",3.975422096,19.55653141,10.68252297,6.845047218,23.61144769,10.77657931
"tktB",30.83050084,62.66145973,26.84973385,71.28346633,45.96932877,18.49603043
"ilvE",15.44453583,116.8612736,124.0106528,26.18947042,87.99695813,168.7993454
"djlB",1.712115254,1.583897314,1.548840966,2.225340425,1.258123763,1.483425793
"rbbA",1.93700962,2.715430607,2.840603388,3.475753324,2.555305206,2.456053757
"hmp",1.486133915,2.371353252,1.862549471,1.945711775,1.982151549,2.242991748
"leuE",4.518787517,3.11735022,2.959569305,4.545369631,2.457753134,2.36823784
"adk",100.8776292,340.4262921,258.9876969,35.69224666,299.2599074,308.4397518
"yqaE",4.881505407,66.20087619,24.37884403,13.56387847,68.93122949,16.88775431
"yeaG",823.1364773,729.7781545,400.1079839,985.6543636,729.6010761,201.9857061
"mhpF",1.507371856,1.943434356,1.95350815,2.145220484,1.65407008,2.950684489
"adeQ",2.131727484,1.436026754,1.580376023,1.843900289,1.318291809,1.666335103
"yfdF",1.458041775,1.365861989,1.364669827,1.379774837,1.534029436,1.358175272
"mnmE",2.456893035,1.71589088,1.927319923,2.48762207,2.163792693,1.938055212
"fhuA",128.007004,6.074692234,127.0151044,119.9128251,4.038356222,140.4592157
"torC",1.636457733,1.692096672,1.804478355,2.363417187,2.353816923,1.732861394
"gatA",1.941643683,1.942788673,1.576702669,1.810969331,1.618946837,1.596994464
"poxB",4.895943718,4.290831649,3.317399941,4.122102426,4.80330788,4.331968071
"uspE",76.69900983,39.37019776,35.02147085,99.9278813,40.65976396,35.69522063
"mglA",35.72769688,272.0139249,201.5403808,6.54696907,254.1898036,204.9619014
"hsdS",2.055427848,1.806862087,1.377757261,1.574403791,1.830446958,1.53232677
"metG",6.620700758,18.00463409,23.59120977,10.89678703,19.13278665,32.43285137
"xylR",2.302358228,1.877634328,1.698467934,1.545592157,1.70175387,1.537402277
"micF",10.12803894,15.68667454,11.41972575,14.38147908,30.27238633,5.988744492
"ulaD",2.486203561,2.245647103,3.126948062,2.064869386,2.148960791,2.140181946
"lapA",61.08922046,42.59277377,53.5790724,53.85139092,33.93632643,45.23326982
"cpoB",119.9341793,165.8713822,199.1843472,122.3137375,162.1259641,239.0203671
"glmS",3.408015257,12.81476875,9.643306876,5.83213881,10.48385354,9.915534921
"yfaY",5.599360321,4.197328069,2.996591524,5.304771246,3.617402374,3.43359354
"moeA",2.653484526,3.73867384,3.361318613,1.662648189,3.093157374,3.515798
"bioD",5.654399759,4.224060302,3.718580638,4.693338344,4.082503222,4.37057343
"mnmA",6.02524445,21.88212399,27.64864699,13.8573742,23.39895213,31.68724835
"yfcG",4.545638268,10.44495,4.547454081,2.265814178,8.136441367,3.433957654
"aslB",2.86957439,1.791679222,2.567684847,2.101028142,2.003408167,2.234398963
"yhiD",3.923344505,3.77418159,1.369592328,9.012998951,3.772148158,2.093006738
"chaB",43.13630065,114.3058087,38.68248365,40.89469851,90.50458669,30.68163168
"yhhA",11.73697833,10.88301256,4.401400326,12.00934409,11.33666597,4.471072383
"glnK",3.720199082,2.172758278,2.450194999,3.769727389,2.429046142,2.158981161
"bluF",2.405442061,4.326360472,5.454556821,3.255052843,3.737170899,5.253936646
"otsB",62.99814579,78.96765223,39.24210184,87.72408122,93.64649018,17.02519232
"yoaG",4.22449177,1.981407918,1.740850356,3.243139354,2.379299146,1.650768098
"nrfG",1.435698239,1.336291518,1.395891776,1.477323944,1.504382764,1.680264345
"ybbP",3.019831302,9.658817693,5.015877622,3.270905651,6.172894818,3.387877261
"nusA",116.894857,185.9396841,163.1881884,97.42502132,173.1878434,167.4634868
"ybcJ",3.987796845,3.070889103,2.972158004,2.94269136,2.654630891,3.03005842
"sdhA",9.354842628,155.377793,107.8525505,9.421464062,111.5039667,142.5369043
"sfsA",38.40640972,43.10485486,25.87789073,46.02500221,34.41058452,26.42060657
"yejL",15.20114612,25.75637491,41.17579406,12.94781534,28.29340179,41.35302208
"pal",38.7871313,94.50147525,135.3122169,47.78026442,83.13122481,155.5912352
"ynjB",2.409098103,1.799699365,2.120062056,3.25871818,1.950350345,2.273651436
"ibaG",73.0662517,151.0389716,137.2349037,64.63469294,114.6892883,163.8829607
"yijE",1.899310292,2.395307553,2.706099497,2.093240085,2.690113654,2.838887146
"yiaC",7.636398736,3.174979292,4.838534846,7.948840698,5.032725878,3.250262231
"iraD",1.845084137,1.818103696,1.981993731,1.851753978,1.694584938,1.846807967
"hybG",1.993625491,2.528319862,2.196697832,2.343239196,2.344397376,2.700064417
"rpsK",268.71454,1016.939515,1048.327475,333.3270001,944.7097196,1319.20365
"ygiL",1.714410262,1.913735354,1.401786377,1.587742525,1.707717558,1.630488328
"gcd",3.297077097,3.35505213,5.097343629,8.193244368,2.852917031,3.446333957
"proW",3.048554906,2.423407945,2.322281655,2.2627584,2.442388038,2.704244984
"hisD",3.834489121,7.768643572,9.276196517,4.580169686,6.504443137,9.817759117
"cobU",10.95951172,4.444163102,8.001531615,11.44899228,7.231906466,7.713992146
"aceK",2.036994069,4.637929492,2.656315463,3.030109194,2.271945906,2.334448673
"lfhA",1.535925635,1.362132914,1.563418763,1.495876349,1.332129851,1.245512799
"ybaL",9.05557957,10.81326621,11.65876714,11.22154218,10.38869047,11.97597876
"miaB",7.009793878,13.24327285,8.850543972,3.671243907,10.67127695,12.68098189
"ylaC",4.454272049,11.03683717,8.331333233,5.918567639,7.240615963,11.03101806
"scpC",2.150344991,1.695923625,1.641304635,2.44617607,2.140314352,2.368606637
"yhfX",2.039552187,1.763471612,1.478255916,1.920357404,1.554129645,1.638012288
"fepC",2.396174321,2.367266682,6.505670435,7.108214511,2.410392757,3.565836373
"rsxE",3.357893819,3.195469895,3.587318458,2.14513668,2.160854794,4.005308546
"yacG",11.46421489,12.86860105,17.9087871,16.23741302,12.99199151,14.57792894
"gabT",53.80702369,83.32810548,53.48938125,23.6702742,83.41205716,15.1847988
"trxA",125.6792036,321.3986229,283.1854992,175.0080849,255.8770352,259.1747878
"yieF",26.07439824,14.57402714,11.21791442,22.36225641,18.32626975,8.436135539
"mdtM",1.834126597,1.890452537,1.532010914,1.925794362,1.409114841,1.2187385
"yeiG",22.29252636,15.36438548,13.99499934,16.84905518,13.09906349,17.37277483
"ghoS",2.573261252,1.774382435,1.473610005,1.572967973,1.52523709,1.493018036
"ybhS",3.748905658,3.558046922,2.453426768,3.591208197,6.258940362,3.561612609
"flhD",9.789988962,6.393259404,18.96310205,11.75451134,7.885478818,19.25508431
"iscA",128.6667312,254.5910704,242.2252631,122.5629738,187.4298863,242.9909388
"yqaA",5.433124495,22.3892048,24.59057382,6.284849223,26.23723154,22.42238743
"yniA",80.18758291,50.01510124,34.1452447,95.39231202,61.64140345,18.96688016
"fadB",43.03366127,204.5652658,141.9829902,11.4463021,224.8600189,78.45015451
"secB",30.67080848,108.8325091,81.88590594,32.78859426,103.9938384,95.66066662
"pnp",544.3251705,748.1100801,800.7389295,454.3155745,698.0150012,748.1100801
"beeE",2.365965395,1.925428104,1.936127861,2.451909621,1.836141322,1.818699747
"ybcM",1.249252413,1.218220217,1.453629058,2.411163615,1.367577431,1.166679578
"mmuM",1.953770128,1.700726928,1.888692726,2.108635353,2.172853682,1.806112019
"rplA",369.5895539,673.3902055,780.6224519,240.7952151,586.0561089,862.6275811
"pinR",2.347698446,3.120840607,2.104864934,3.747664861,2.973752831,2.126836759
"yqjK",9.87427832,14.97588837,8.272769346,14.82049215,9.298818884,3.368152969
"ynjA",3.475357097,2.995823635,3.64487995,3.036952085,3.988755372,4.56327828
"sgbE",2.356546359,2.420311226,2.454636481,2.188389316,2.455263211,2.975189468
"zapA",46.05044076,73.48606359,68.11972094,40.31373844,76.33599674,65.95777658
"ydhU",2.422489459,2.538123015,1.935370057,2.088964447,2.307063659,2.644718046
"lysP",5.00560317,9.012093951,16.75054339,2.942337727,5.748470726,15.43997073
"ubiB",7.135084162,17.39878265,13.97886981,8.247445853,14.64525766,11.64837179
"yahN",6.106517276,2.357284396,3.139638217,3.256054607,3.660221426,2.599241189
"pxpC",7.781459021,23.83373542,20.47082291,15.56400374,23.73503711,17.34453078
