"","0","0 | 1","0 | 2","3600","3600 | 1","3600 | 2","7200","7200 | 1","7200 | 2","10800","10800 | 1","10800 | 2","14400","14400 | 1","14400 | 2","18000","18000 | 1","18000 | 2","0 | 3","0 | 4","0 | 5","3600 | 3","3600 | 4","3600 | 5","7200 | 3","7200 | 4","7200 | 5","10800 | 3","10800 | 4","10800 | 5","14400 | 3","14400 | 4","14400 | 5","18000 | 3","18000 | 4","18000 | 5"
"mog",2574.96837801109,2753.36278953414,2582.94104619773,3076.61243169925,3411.24816949692,3014.93670616237,2728.30269588211,2593.16807230121,2925.22929523115,3053.85955558674,2591.19881834323,2484.19377947273,2889.07311515504,2806.4273550752,2695.04939561834,2342.07896029529,2301.30262911603,2343.04508573721,2665.05944910473,2627.81500516371,2420.83158409574,3391.01394055953,2904.47762382226,3047.20110323111,2930.72929442081,2771.23818705907,3185.99215693865,2594.50391948148,2634.62332944078,2716.61423687989,2689.42865058053,2829.7011891129,2732.73907319263,2428.98185930356,2548.86986195948,2613.86515236718
"narZ",202.785543973483,222.386746401385,317.977527728377,377.608125706568,263.722526949544,274.812725303944,231.871549049684,211.739555923763,238.904463834251,280.830145745276,237.271991651884,192.876691654025,223.178462723352,140.525291757236,159.500927159485,165.663159656765,174.669148514475,140.58247995538,185.167102963813,156.767533659031,260.571231321281,269.720057478896,186.266833244618,230.175265435378,228.564256754689,261.017006847537,240.753840188477,267.345021335278,260.095026083439,282.695478830333,209.662204192529,223.455539561794,184.662229517105,204.890175721281,158.047784326236,182.848122143193
"acrR",1319.15648575886,1417.56777712989,1488.46955726266,2070.32708841766,2228.77922490604,2216.06886665301,1531.49824673803,1424.74202315119,1607.65374690372,1297.13596986304,1179.61225465566,1300.23168409203,1376.14044539141,1531.54814057425,1213.38443943769,1115.21333353229,1169.5728408363,1039.75794960384,1295.4575264508,1337.8948328712,1274.37751315957,2559.84900725305,2477.98373052746,2407.71347164159,2752.89525024889,2413.82103377082,2126.06943636589,2460.41165534718,2102.44595496084,2173.33672524009,3135.4439185099,2758.69644083668,2231.00649765245,2754.0957455661,2193.70071805836,1019.28939360672
"ompR",3472.74075456596,3792.07557055447,4720.80442366138,3915.16393039842,4494.63734629668,4193.8774805886,3287.06666346077,4459.94746194199,4710.51146461625,5364.38103134223,4821.6091754609,4564.59453984176,4315.04832153865,4784.01766047749,4936.18927697551,4659.81188624173,4337.15112969154,4581.43234636176,3809.14898249697,3409.75649809213,3772.74532352494,5115.1754153414,4161.30408199747,5277.48552046453,3982.13109169203,4873.77522093832,4670.1462025775,3701.33243061984,4065.56459077286,4165.81772377888,4002.89761497884,4229.32877482516,4316.73256264241,4060.60787387889,3952.31713918846,3270.26991595526
"ydeT",147.206136168827,193.961566450577,310.630138075909,176.1737295368,177.85195219152,171.295210110125,142.538812488211,81.290395379891,104.548749801842,182.84457343914,170.093358486951,145.011750670953,136.37827199901,214.56798172316,115.979900865005,158.513840135334,170.541022335453,240.136018100874,237.048754062904,215.84142979091,226.036038551249,424.400633638175,391.619827653403,313.147380386747,431.059436985819,388.803932306417,405.276018857368,733.529918446106,679.609401397028,642.898867887797,1071.28156632453,872.348626213869,633.436416231933,1375.25077437784,655.355543613034,558.619838757549
"cdaR",1564.93172375537,1832.26187600014,1580.12831226914,2247.80161903979,2693.4900119121,2327.0975931435,2643.59416282032,4469.45126293678,4040.40164769652,3387.17309606203,3814.90125645313,3548.85521087946,2828.63242832236,2367.08205059243,2640.72069027335,2945.02874452134,3150.36440382511,3320.62248573476,1303.25528945516,1579.36947832825,1338.10535970648,1382.59030596903,1435.36506747802,1322.73927056925,1228.2478513862,1537.2328539714,1314.68914242639,995.955863902531,1154.31719378632,1225.74826142544,1490.95603394508,1516.86292132189,1511.4504830882,1362.23699261521,1438.86447765021,1599.64382879015
"ynfL",366.059663477515,484.769122949486,527.317475959643,568.718135497617,562.45115365909,610.905322627722,506.369956374337,567.219767156586,596.150591248291,569.636586432329,592.405407730357,597.009881314126,716.789652138915,664.559240264207,781.514050057285,708.22943737533,692.289184903134,626.943229125746,473.185481932229,449.928517217489,472.153449393727,688.00583962686,529.113346898337,688.134134811067,684.920627583949,669.090244818043,785.161161222945,619.963727788794,656.965135530576,736.909682701645,780.130139032079,759.721584444909,727.358598898033,646.360847023658,546.508452842955,580.719230737638
"rluB",10542.402071375,10617.3565774961,9347.26123994688,5706.45472945809,6257.11541485843,6275.2490410252,6608.8658674633,6942.56950399512,7444.14788067661,7006.34347307022,5711.57532996187,5627.45929125851,5512.26296971492,5124.26013088327,4757.14735879399,4471.41891802407,4646.17248961601,5283.52479578901,12475.9668155675,12636.5060671906,11822.4629488437,6278.19881115885,6495.19444238982,7214.95659406446,5759.57642303373,7133.89862771619,9302.34028428561,8401.3124065677,6402.60814089534,6507.97051763591,5860.79231873869,5957.36649275743,7066.14187099669,6525.08509067986,5986.08479530556,6681.98486699758
"ybfB",125.841241607219,165.457513919467,225.7895646227,128.534781930467,127.118923302848,153.817517107562,125.940806412557,104.355874057469,111.484397072615,103.85587357738,102.746183794293,95.2641174329213,94.345055176368,102.625824322567,92.5842573989019,74.5653256706036,132.575740828112,138.884135318051,201.900825623389,224.866977243369,234.975576535139,109.414565854454,165.402932193442,193.281534039854,117.025652590638,180.911461322915,245.528042791496,239.574741206416,206.559127264952,177.845911692719,197.832000605378,203.464459349512,198.929855135209,166.372710185095,280.162878202359,283.28158289529
"slyA",5004.29110593568,4561.57081912579,3794.9732471783,3289.18399819904,2852.40080315855,2856.10044013235,3456.0586854737,2931.09091068953,2859.97932033081,3146.44279851043,3242.23062421122,3272.31972574699,2995.37310167393,3303.48710981114,3462.9359774848,3161.05188442053,3325.51715986659,3317.45688376722,4231.91519008726,4051.9930941374,3983.92838927992,2374.26129244442,2573.6247501384,2379.49383284713,2685.54838659329,2549.63851058666,3066.74819687304,3099.3500690244,2847.02609279106,2784.60118123679,2495.94944909383,2507.50176326994,2859.67008474012,2948.72792959952,2748.04135508552,1858.37250614366
"ybhB",2058.82429951942,1875.18861448228,2046.95262862616,3577.55442657378,2744.82032755083,3038.18920084583,2581.10836977268,2337.13118393759,2456.2130686633,2957.16494267882,3096.62077481808,2980.6225987132,3052.3675943846,3250.94853070508,3368.13675178191,3571.39997333209,3417.70698876981,3081.08763068149,1909.89551592281,1854.40416959878,1755.31349468569,3377.10190876167,3669.03257989696,3089.267319802,2757.83035807194,2836.6235754427,2540.24687954345,2416.91161459333,2590.81448526745,2557.35193817225,2119.62744891435,1874.31536457258,1975.43957183567,2060.55177643535,1657.38263914892,1281.86445200073
"hemY",5898.40021773316,5860.10987667338,5674.08481291215,6448.86252689313,5326.07858506023,5712.92945557664,5575.46338811279,5406.78772206889,4890.43133213179,4726.84551733379,4634.27518762931,4812.5005825691,5293.98723193336,4763.18873710254,5204.59792929868,4351.32180201059,4609.02539059208,4234.90531949647,5911.77644754781,5384.15414997303,5477.23475328259,5576.21317416892,5621.68148489896,5058.2723427985,5293.12129785282,5024.881991836,4723.52114125606,4940.02627535817,4780.49733422079,4453.34911735913,4713.73193164624,4028.47475676452,4131.81229543893,4511.30152389131,4380.151332822,4180.59913785626
"yfjF",2219.62770447658,2113.25624797035,1953.21222839563,2250.84656558561,2308.78801413191,2258.29305640925,2236.16511009612,2294.84818436996,2261.01837281736,2090.27928463301,2100.50572120516,2174.93263321556,2224.87720810321,1960.66861257394,2216.02892940382,2329.24874395842,2467.70974911284,2568.67206158812,2173.98911261937,2169.9092617848,1876.39389930411,2493.16733373196,2396.23386130327,2056.52515020694,2146.10656557987,1934.78963659005,2217.58701557439,1888.34676263989,1878.07895466288,2031.1315976694,2057.68438766565,2171.31902984076,2358.38248535351,1633.66561278181,1416.4480748326,897.754394710518
"astD",267.104968129252,247.371759795812,285.251368961102,477.486786582414,334.744606407173,276.525362850201,337.883947259387,170.650756531142,138.845056355457,236.850843567006,154.644852228394,150.193232683043,332.851301684046,260.803243202561,208.999256528257,196.68961818254,134.558899375054,354.31383753388,444.131780829401,394.073520062077,302.095105562965,280.420497963778,162.806106192973,180.21608838217,244.470063325712,208.409033148203,234.757103055752,293.625814507061,325.026604027263,209.677318720938,263.461619800507,199.064892974948,476.378667585194,264.756996623416,899.587621959119,1346.8635647223
"yoaI",160.297820533193,224.594999973678,168.892563958971,177.325843504121,136.59529680923,136.678451716192,190.733573061179,132.030826637418,124.222698259198,142.081213645017,124.400631597135,137.69544258322,133.701978117336,135.754480130609,129.115196355707,142.776526591677,172.147091985869,137.825402079561,167.380076297964,183.407140813041,200.650647294212,201.142481181741,187.303363917615,164.306529096992,171.997883274092,161.037960953227,205.817236797566,219.247867464393,165.928396982676,154.266714410808,161.941619479522,148.762078471466,163.488460567928,196.747841781227,203.946508693416,283.014664794792
"nupC",1140.36345813693,1265.09499105524,1258.80316868762,1120.84494683439,1267.68272647458,1064.44301368518,976.032921260756,1149.50497926783,1297.68274160222,1481.30602049749,1580.44816099007,1559.42883385652,1457.23516560284,1959.76913982571,1995.85749496056,1760.76175624464,2033.25296165036,1398.61871511657,1622.70608728057,1290.37618290816,1376.49151354049,1287.18526434075,1199.96698682774,1524.03254933323,1048.01162163953,1332.399497786,1162.28729188145,861.364466678855,1178.89866657465,1292.93586687599,1359.99911752184,1544.30286186173,1359.3968786689,1106.97045360447,835.310637301232,351.963496769583
"yobF",21258.0699786288,19551.7754402517,18926.3160276364,18882.0920871719,19699.7404306697,19652.3606555818,19867.4349457235,19771.9425609066,19673.1587921878,20468.2622118901,18355.9097732784,17903.983606549,19201.5479588102,18409.1704845223,16698.2350261722,17303.0770699321,16238.9079999278,18171.1738549148,18930.2389321906,18409.3236083345,17470.1333502859,16676.7784328929,17430.1697586034,17386.2237982997,17887.7337598386,18324.497291385,17696.5069553731,17551.1993610439,17577.508845061,17988.4716997598,17227.4314936735,19003.9540092053,17533.6410746689,17269.4198830324,18165.1417086532,16451.9959345923
"tktA",10854.525197475,12359.0137479545,13564.3472238668,11970.3274707637,14596.9871097643,14287.0456618828,11451.0954698831,15070.346838876,15713.5224417021,17281.7895789272,16242.5665968246,16935.7234984492,16008.3167699351,16319.293719422,16884.1156977085,16331.8884684655,15645.5418102896,16099.6867746753,12449.4984370595,12012.9845201956,11411.382771616,12498.4537324871,10930.3880504259,14022.9766350761,12202.9725539522,14249.503189678,14328.4705383414,11842.1630298931,13352.9233067607,13805.0165783588,14403.1225828848,14613.4581546009,15555.0994696208,13414.540341019,14305.8837216782,14585.6089536131
"letB",1495.30389289398,1432.12529249753,1424.23352261958,1843.20267460593,1580.03740818086,1690.25476626329,1589.90075844127,1440.10071869836,1342.01864494259,1136.78207827802,981.851479178993,1042.58045202828,1384.40083361968,1295.15046643315,1370.40062579014,1077.62611274858,1016.93869835618,1015.71574839317,1479.85488873651,1527.25897165295,1627.12570880303,1767.94784490688,1260.59838131514,1432.62072230308,1474.37622826547,1268.37532388338,1476.57200925767,1306.3574584012,1322.02706759606,1354.24777016006,1414.31131252319,1373.24849936904,1161.81850619986,1091.17062772203,775.914028493457,532.164698067776
"yjiS",97.4893014509163,133.4145312149,123.340688970804,70.4155913882104,82.5358503063166,85.7321251127829,95.2232523586158,76.4330661064216,55.3714731516019,61.00776610545,53.7361479111595,52.4700405567307,72.2736073815628,121.142896398289,56.1522528439755,73.3174650259588,62.4441709481442,150.019788179557,111.897345347544,167.267227842345,91.8205392677235,86.342861438777,86.9946635272938,79.4439251549256,106.659007634535,72.1138769295803,93.0637231334409,124.500782536184,122.812278912595,99.4525873868586,104.999016182732,89.5273761764736,221.734431066793,121.858662453244,377.890646653225,596.600344286728
"ygiS",778.067225427362,1183.28509811594,2026.52604254914,1772.44727880006,3380.97117260264,3640.74504607385,2791.07078875911,3142.85718372122,3527.60913161057,4058.06708631051,3493.30767705269,3184.41356968625,3849.40566364086,3244.74187839803,3278.0405826545,2811.6786476378,2829.06184514587,3172.20655855945,871.375052979173,1010.7489573196,1363.32234586923,1797.49494734561,2480.33109339747,3273.59243292719,2498.09564609364,3043.35939783679,2706.62818521713,2381.04306669911,2830.14450009925,3276.94785365797,2705.83471475892,3190.0094887827,3471.29197033878,2793.06803379559,3655.21106593125,3795.67038707981
"ung",2032.59772249788,2306.73730247809,2439.30087050852,2303.03879756911,2694.13793362635,2812.85798371218,2114.61308595684,2638.39160847511,2871.83669837704,3113.65201287552,2571.71311885616,2669.41889333055,2882.64207597685,3370.94412774115,3200.68503631204,2521.45366710125,2474.78932383898,2534.97007296286,2196.29023404134,2221.14059352948,2114.04152535615,2966.2469568836,2732.27503595137,3234.98879536012,2533.70702753172,3156.90471272547,3120.81473527739,2381.14374403812,2460.01602800123,2418.90601482679,2322.55331628036,2524.83956015037,2829.36580969167,2190.7983749411,2420.28126508767,1927.36086327626
"ecpE",35.1579976003132,38.1513710719889,40.7130387325483,35.8847260036365,44.4057932494622,39.5691453524942,35.923424987419,54.7796065906328,35.3367144112084,36.2567071569253,33.8474442991931,42.5685487091888,34.166794581352,33.6206101065491,35.5286508425196,36.0405719191406,33.3550199711625,28.9292496729025,39.540658707522,30.085699602939,30.9692384135107,35.1467162548753,37.5844242898792,34.3874444767137,33.670587754775,35.980766110787,30.2823654915332,35.012932638308,30.4196574051793,37.4702578387368,33.4381934364231,33.130567253713,34.549717280246,37.1330264827595,30.0006114533627,25.7188102474055
"cysC",1568.45562776167,2723.62997371685,1791.44619699816,5839.05425091864,5883.55737431289,5441.18814754795,6574.93993743136,7845.59419422155,7456.0457655003,6063.79388407996,6284.06766545533,5596.52658988004,7103.0602138193,5667.39876326845,5518.84633190298,5271.3033407881,4910.84645544146,4949.99035917847,2238.93666112252,4795.25559509825,3458.6828164808,9028.1082394517,8468.759826443,8451.90010217107,7661.16458660853,6763.5830016552,3467.30732443591,7075.44906224074,6280.70589991027,5441.43707516058,7523.32135313233,7838.6962141631,5879.53767127976,6275.63617370124,6243.6112615935,1695.26136377233
"yraH",164.783502230023,241.743451605985,252.060632217571,180.067249680168,204.952105383523,199.314795803221,186.84588750583,163.221579705438,173.665455495224,218.790608178123,206.112615479176,185.733983861338,211.608973864186,218.241703447868,160.071094441877,158.064217736944,174.134952418544,210.641662082421,232.279174222385,233.860922283588,208.470436898985,165.37988943487,190.589786680836,153.418537137611,166.520847971788,160.476918692037,156.439714709819,182.39470022084,185.813047650787,158.233910375188,197.730689928614,213.240402481716,219.921066796113,161.943639980912,268.769011912567,318.380021789869
"ytfB",3665.69998587692,4406.55959151325,4377.70796248039,2590.75163247841,3105.18821082876,3237.65601678527,3075.21806318728,3884.58024816926,4454.37406164692,5135.88078709692,5450.03961052028,5742.82546140288,4508.71311410838,5367.43090858739,5322.0487124523,5789.74863954373,6158.964084948,6025.53655850074,3376.28271810086,3669.41916355892,3954.2270581395,2884.56888344498,2880.86631649423,3122.60853008429,2768.19910807498,3507.67896983806,3705.37540690897,3347.95866343981,2924.11837352105,3266.86925097537,2907.75701299199,3160.1514811849,3891.32833756408,3129.23003045532,3523.67218973916,4456.42774691298
"dnaB",5582.26152542348,5425.10370236711,5740.80763997927,5178.31136554147,5534.5756852593,5322.36228354971,5278.81722746808,5453.34608275411,5703.27941658077,4938.42744895404,4107.65699266968,4210.49752151546,4412.20467065536,4611.06088482183,4398.49116851545,3533.70281804174,3825.56202825525,3747.36814234967,6178.02930947398,5968.80745513181,6040.96787830031,5439.02371177051,5789.7325869742,6093.62075779102,5546.37327982846,5751.27058616779,6799.1137921632,5485.3273343005,5316.94932112682,5610.57143098632,6044.54068412942,6410.33483206658,6606.14994204503,5378.8051046575,5128.58457607605,4718.1710275431
"tatA",10220.1588532872,10394.9557760099,9701.06888488838,9192.3053061244,9297.91808255981,9309.95836116596,9508.40078686985,9184.09595522945,8911.77442327977,9257.62879231134,8774.74813233534,8943.54451609115,8808.6547896054,8394.18765384514,8940.75531441291,8312.85885083306,8531.20017620912,8506.45317391419,10082.1520736926,10114.2589489133,9916.34671955943,8391.87224705131,9028.33352334227,8760.88561423209,8638.15207420748,8654.88539073129,9016.70746045422,8901.01411504906,8419.89192437379,8755.36130600437,8583.77770729616,8867.93204787922,9065.62016163715,8968.25758326405,8898.15182860161,8570.5554987165
"add",702.973746162807,1287.82245911335,1458.85825482712,565.18407277076,602.860334740441,708.802557889865,467.16422889095,2531.2687953776,2227.11601860866,1979.97294274481,3086.74587800848,3537.02328178821,1358.27981501863,1784.09781582854,2949.51493704941,3537.41557197545,4116.12762525255,3381.88760944226,1016.93023973306,1073.73182811672,1491.77992271909,625.496065784723,610.674164145537,831.603488525103,686.044334020934,1089.54494862741,1208.93084123427,673.99589760941,818.246661065289,866.304259130811,979.643482075432,882.118093996564,1081.80293395424,928.152463675414,880.557253275714,1005.80575639452
"plsC",3923.56395141675,4810.12609944399,4803.59565080507,4051.71785798198,4359.80229829494,4191.66585645784,4505.19238703326,4052.09420599213,4194.77583186526,4068.46538278043,3841.79547179392,4087.84562651049,3612.10721408914,3531.40604994561,3635.74171998638,3822.12434798299,4259.56384811014,3889.13338454411,4561.02069214952,5021.05565133332,4742.43077660175,4419.768223266,4168.99810200113,4324.46216488375,3953.03222315266,3806.9819121465,4333.25673499325,3856.61121536557,3871.97789232286,4049.81137806286,4103.39977285801,4196.08154611031,3996.24134748238,3912.12838254845,3822.63834571582,3939.07999439304
"ssuB",468.118184893862,526.388076516372,548.508816552157,589.42849632331,543.790825088825,529.279145417448,489.153684982905,400.262042813102,379.202587942498,398.390655977647,395.884287980238,373.783998720259,478.301332397352,445.630139443408,491.702881668255,402.594596846631,406.039705150435,466.787138357995,581.803433390831,557.770568329149,501.485090873908,579.149500302221,586.94235110751,507.873011293073,695.636585578859,619.698213925312,554.466312673901,957.735852930001,964.275778846046,766.693957799951,1351.69318282275,1136.95780633519,745.810345834231,2238.04138657527,1197.37471923281,1265.83092162987
"yphB",374.757619280563,418.092977172952,427.706107992672,418.220218717339,426.178203663977,399.727494777928,353.433994568459,404.617806086297,426.859062872604,437.969623112089,458.517821875468,430.172652336054,464.162448244673,488.132838432952,491.653124105967,467.009471644229,535.16798390742,478.202214236094,421.04102445137,404.817542669665,421.54124910874,395.751223400226,385.423305528075,433.233802048509,406.61792361762,398.697016698526,412.137806006711,411.437077234117,394.442719834746,424.185060255508,452.985481058248,426.662350568963,426.662350568963,400.393293687348,446.219886255028,597.280164140456
"ihfA",9829.87939100206,9495.97222582749,10619.6161508703,9456.83034665027,8554.0563755718,8127.45529461966,8909.39652962183,7912.07836516422,6922.01330877329,8808.06255717457,7873.72712818878,7722.33807586058,8343.03163227793,7336.9716740523,8077.0625692178,8482.20714349716,8227.04146787223,8318.68054343823,9840.64388116317,9720.38000640989,10469.41347221,7512.80009832954,8033.15500949152,7464.75398976905,8454.542658431,8197.94729779381,8157.66755713627,8874.37006456671,8550.92039313863,8369.86129875689,7663.69271341354,7605.44000140815,7468.26808024243,8332.99269475615,7833.87829604504,7474.64838635229
"ligA",1570.76103490726,1668.59718350822,1755.8586567146,2122.9387020764,2080.25259047499,1896.23755925423,1771.48311616951,2061.48035827916,2113.06583286024,2036.51256463421,1957.42999914701,2005.00205498055,2033.1923607805,2083.18752667271,2218.19118373611,2034.88845760008,2160.37343785197,2012.30741021215,2231.03742618411,1870.69157166893,1753.95862451709,2368.58051688547,2022.89258512524,2189.38810008073,1966.06186015472,2106.37268103932,2750.18318128271,1679.06341059308,1897.30381438294,1957.94293185888,2122.65030590787,2025.09237080627,2424.06891648761,1745.80414216482,1965.59448552529,1331.42827843022
"metB",905.244063212958,1016.56658548844,1355.52311542937,958.820536858921,1126.43082193754,1259.02655768875,987.54590388813,1111.4181575739,1172.79569700604,1330.7833445269,1573.14833919524,1494.54746434105,1773.35542226231,1889.60372694398,1738.45860541154,2538.79818323036,2771.97974436956,2804.17758316165,1164.13527751127,1472.85939886084,1324.40899600314,1532.69933469802,1478.89304115895,1830.71563572834,2288.67675412288,2616.93069099723,2557.32180378794,3050.88693562924,3457.72160219939,3284.49760904814,3351.0511674715,3133.35170574458,3033.1728517805,4366.10466519662,3308.62713207391,2558.53987025522
"ygcN",501.00007181643,601.241590507645,561.093348419443,773.321760828315,926.435033367858,918.445305831034,1000.33118186819,944.509829125053,915.524700707532,766.504260134992,651.456031261125,592.240770332681,810.343063206225,583.071097200051,567.787390647951,566.711237432707,594.33642844005,581.372894633024,485.138545608464,394.785173795149,519.163446950524,657.641713373755,647.528552944627,638.327503480491,582.332367741822,540.302669592843,461.999026036205,489.7229511007,528.427596004778,620.955468585183,538.31021796977,628.263518919291,376.956960164246,477.250533454319,293.360739974045,273.310864504014
"caiD",182.984926467691,244.851122541699,272.153352938717,148.729085645737,174.92988864567,146.259041264059,134.092059705268,176.216963311474,220.150299997074,229.880773749945,255.829176830509,231.743329068046,276.161424278984,333.931180565942,313.151721561314,262.312909482338,298.169731373675,353.634201363473,273.773880106583,282.444578832141,245.568720870688,155.882590316455,131.745694081902,174.31730657106,177.126836345731,200.906997063034,221.987249002123,201.055361714095,240.097904166588,216.164229829171,228.553483859006,236.361622960869,371.550113554,256.350339827295,571.030501999295,886.307800224103
"mdtQ",191.29548327086,197.122821369471,179.467400733544,180.456337457785,131.255948794859,154.999096958349,199.090835143826,102.985113452878,98.4202993917944,83.5246426461803,163.418556111164,159.874717541074,153.806322606216,145.247850163086,114.828344977368,155.387323151087,125.613350902411,185.864057784134,191.664853878503,238.221530520168,194.280729715492,170.30606458995,203.992174683263,130.41183579064,158.969149009068,147.589369384119,184.227803765961,229.064487379744,201.071110118992,148.524281586736,227.541360571555,154.9721325701,202.75392038821,212.441086088067,342.17344714827,465.706109994416
"emtA",2438.23252239349,2576.28949253377,2792.41761110922,2443.4569984809,2840.70243287852,2679.72641163541,2564.55002862568,2160.33749918872,2352.14453737338,2712.41460022627,2076.97336512093,1948.72121855365,2632.79230572491,2864.98724352733,2525.15284487574,1698.16979312098,1543.65645796171,1636.00563259806,3149.24874798806,2863.37319593514,2746.53316978264,3162.96527105172,2917.87628417954,3090.08755305827,2919.79830876052,3090.46240575091,3657.58328427182,2971.24941750825,3106.32486090806,3192.73257120013,3002.234598324,3209.19335550859,3404.75435592506,2854.05020926203,2690.34597857324,1617.87115187583
"dnaA",6854.5346008636,6739.58480050272,5659.19447370819,4552.63789385173,4243.92368986559,4009.56774858711,4500.22057352381,3971.73320503334,3711.16389395606,3877.13700325521,3241.63962686841,2868.11667751127,2824.26549469925,2652.1359217304,2847.45830197066,2566.7125143576,2550.90065705149,2677.04374758875,7012.85896961982,7196.00762522907,7091.29304049299,4402.26720499198,4154.07342121822,4818.81600192306,4254.84540844629,4514.895873344,5222.25069215128,5045.32328734183,4227.86325513707,4324.24635107856,4444.82529705702,4527.51278565193,4696.59670534641,4284.0541488682,3768.93709308274,3204.17893301302
"abgT",349.76666802507,424.631327243575,421.076630851535,352.607169793934,407.66717874402,410.567323603552,388.869425920884,372.115067933833,385.605281081761,408.648888428752,395.999280824738,353.387451095766,372.473505933514,354.305733102533,366.27768521673,326.531417870347,347.882187313734,303.419080069317,289.095832224576,337.442060621956,353.143810354877,356.963065997753,347.846501377719,338.196518957533,346.292900427933,313.206425517517,265.625897404969,292.761696373714,297.058652365135,297.863801998309,339.808940349027,326.959696711588,299.872413787011,326.901910864693,315.941797339201,392.395313261599
"yhfZ",580.043786229173,710.346441671942,972.400617977877,1456.99377684918,1942.08145989092,1798.80738902066,1081.82992884257,1460.01047037202,1653.5420284938,1830.00515861399,1982.76502448277,1914.8079689773,2103.00417667274,1772.15981747414,1700.79082031368,2225.99710336532,2660.04327295269,2644.03580806894,879.306302990421,793.200622740815,780.317259241795,1415.69719158402,1540.11888016377,1535.37143783951,1131.79425180065,1109.4508188578,859.329731097223,770.586980054115,1158.31264950353,1318.78438982077,1201.15781691139,1515.59545159297,1299.16413904961,981.314658160048,1611.16328776,1909.74725174444
"tsf",17331.525212687,16971.812207387,17418.7804635832,16074.597575966,16857.5353204542,17141.1585227499,15631.3850888124,16948.9819589779,17102.9551072951,17436.6104800064,16703.0853766461,17204.853654173,16865.7633940078,16442.3512709074,17533.3980084762,16284.0168615182,17023.9948610268,17123.5712784118,19020.9278127971,18895.9836357665,17958.6091402757,16343.9944632412,17231.2769716732,17455.08788119,16397.2811559229,18002.9661172552,18702.54523727,17406.3489098888,18814.9521511455,17702.7515954061,18033.0274309396,17716.6105387986,18474.7343574546,17995.5677656677,18049.3091806331,17617.907947407
"yicJ",188.214895686255,231.748951264473,262.762575270626,197.233937033908,242.083677729936,259.376146829498,209.452166966093,235.372832631576,244.534125229641,230.90426324764,267.400619950114,252.838088012951,243.591503073569,319.174813304659,272.098086348535,241.033021692562,283.367206975051,349.003090100431,197.216575355375,275.247948348419,225.123991031474,208.138061541493,221.385511761777,217.114910936546,217.186557227381,227.394570943277,244.706226374485,221.223984978165,299.432705922628,229.518876342987,234.241843067012,247.11863552859,433.691392499456,283.920261882394,608.869400466504,972.504422097042
"menH",390.176749344366,483.31400829971,441.130285239262,584.70859972938,581.452286518987,552.413972238059,603.489558648976,525.628976684961,477.294532528998,406.952048410223,343.912322776889,286.584743750863,313.948911479396,232.97962811357,253.150583610648,247.954053467376,239.193437808409,191.270954597474,417.731173649136,433.852249725036,478.925353097958,644.41622133631,506.97015183954,641.084181055568,600.276758253842,576.281940863803,425.8138307104,505.610635274708,513.709520160313,543.567730035,578.880199482392,536.147074062049,319.685832617309,465.63348501044,253.708668010337,221.640236292673
"soxS",6576.07482823493,5275.91278294612,4875.72823691313,4380.61284274465,2432.92983731643,2589.58105354174,3105.30659247022,3198.89073588219,1791.56913306833,2831.1294482043,4012.89029304034,4134.08116975903,2385.42729497113,3019.23429468894,2973.07058503462,4386.38886170792,4469.75797422677,3817.93281445306,7420.65592741827,6181.13902974424,6728.49439399744,4836.38708034847,4359.60889556585,3694.87540322593,9498.71077689006,6502.37930385606,7075.31174240138,15115.9811061522,8850.95860671495,7895.23777513856,9046.14872663039,5439.27631058062,5816.98149770466,12742.3610419994,10815.2770336502,11133.5418378803
"ycgY",225.391765720492,243.9840454066,259.099065160082,180.731604270097,174.708501160892,201.821211488167,192.182345329558,141.338530085208,138.912729603833,160.407412421438,229.681205889804,242.976672297513,181.027617393979,145.319550688611,165.099049015013,285.293882182986,329.058664501858,332.358859205271,225.307417487085,223.221472222246,245.881946337265,186.806908550466,177.036619727802,148.542195825554,167.558376423841,172.0465318507,215.828563724839,245.590679621785,233.987881063387,186.801599753941,213.558276379278,191.593791260629,228.300308683799,240.90040353033,319.177468137164,473.241571064473
"flxA",450.4624376579,511.748089129022,558.10315815207,363.707533872433,358.058870876764,365.428412656721,370.208959409478,267.436765250056,304.249693637313,340.130837090982,398.754226435292,395.312564537785,437.76991472273,333.559425876543,314.806823138074,440.559174462898,444.43634756723,410.167393996495,456.931470723041,439.423434295174,445.716327326643,300.43081780283,309.881753879742,239.045758950892,313.312604506862,293.427037011556,303.125413505248,364.157815964938,335.64654923716,346.397810277099,353.972138846809,341.615588769399,265.951617290921,347.574877842491,315.049781749076,347.930176201266
