"","0","0 | 1","14400","14400 | 1","28800","28800 | 1"
".1535",1526.4874360821,792.353276693704,1594.62336729428,1619.12651080488,1200.1508184827,2083.7984094263
".1536",467.881702517453,635.170456430279,1044.06802739015,1162.48791259757,703.301751515967,789.611942608866
".1537",367.85668519528,394.532407479505,1056.44357560459,1205.15249891202,584.071022524633,1119.00440483938
".1538",1077.89430242246,1316.96382303294,773.898203297908,905.141791809199,660.310144335814,1742.56891802939
".1539",150.226966820013,73.5166947198102,73.6186811744387,62.2067832308065,66.027723475287,70.5708264364104
".1540",248.654718858658,135.11087585766,200.575279859031,184.055876204411,137.091945368506,200.992798380435
".1541",279.169979562306,199.189805198187,183.92834259764,150.853044199895,144.707912591948,266.871234775327
".1542",147.135340548439,126.588277296759,64.7137331744835,58.7289524679274,83.5750263736907,86.043839625768
".1543",166.802835118502,97.2077881481299,68.9271280763551,79.616745811102,104.401599147393,120.258911899394
".1544",181.396146753052,101.125287918512,76.6386370956114,69.8408881315159,80.7841300551754,92.9897631725676
".1545",73.0595012561135,67.4618510906072,62.2930799461273,49.7629462964837,59.8799038612096,70.4242309994328
".1546",85.2129032471278,62.6394656254359,65.118700294572,53.2976493363551,71.2096077174294,79.7824764336062
".1547",123.383015390802,57.5203281031059,56.8465149339139,55.9862249539726,64.9384029811763,56.1805950470092
".1548",98.3600116024328,63.2064551325038,61.1805003259995,54.7580816436866,60.8421824787084,61.138107928476
".1549",97.2077881481299,64.0443767976052,57.6001235067848,55.1771868811261,76.7981684718858,65.7992849059883
".1550",114.325229101153,53.0396738872315,55.6766305733537,55.6766305733537,56.7677635297376,53.78008014293
".1551",373.509208125485,381.621859020524,376.890076715054,368.62241753976,246.082797667523,250.210756201166
".1552",195.767843568994,139.488270363306,192.004990628585,307.405677436213,104.691463495396,182.657856731888
".1553",107.336727608439,70.6197593626854,52.6733020978373,51.3395946465591,54.3798399448736,56.4929917626019
".1554",271.724341491147,533.742469550654,484.381515123505,363.043849133941,523.48340767228,301.915287618871
".1555",130.14715818137,119.262774951011,238.856445833423,225.502559776507,160.897711938794,263.927889611466
".1556",196.311380438156,154.664683953913,213.782507373663,245.91228517209,210.693208391349,387.217407304694
".1557",177.539964048817,187.013680453846,276.09099051378,235.568038559968,269.286855476191,388.023441026662
".1558",5732.70370547792,3630.61943990218,4228.70440133936,4695.29471274343,4633.86403981681,3712.048899143
".1559",758.497176586404,409.295785140466,584.071022524633,883.44713681168,332.912677516411,636.051600273633
".1560",1774.25788190738,1294.33917281567,1748.61867907327,2321.75495737021,846.871929285904,1558.5621819795
".1561",137.758735972326,221.628560773033,176.191437003609,157.041277088487,231.040186230382,462.400773197733
".1562",302.543756015197,169.718497318228,253.176554593518,177.786257377934,135.579946839536,435.340369952868
".1563",375.586136106835,133.250764503566,295.087704780509,196.720023204866,133.713377646622,559.890154232132
".1564",327.193436979981,245.74189082596,503.902219281306,409.863583056027,326.287520593731,303.17353263453
".1565",356.806973103992,326.513764269708,968.091767552762,802.857424973556,554.867695024527,645.8252333216
".1566",464.971989873413,501.115725003487,868.872091346838,944.88831247749,532.264670809742,653.027528539415
".1567",834.055744583901,861.077929219804,882.223267545106,768.019962514339,625.558068056832,556.408249613341
".1568",581.243956298785,1015.51793227601,1310.58935177657,1219.43741374973,889.591997594239,723.575625667958
".1569",1415.40577948527,1261.56602720845,595.5174612725,539.694808724858,466.262954799093,659.395394309031
".1570",1660.03736552511,1540.30464142202,751.693125649461,674.65213528788,620.376402140284,768.019962514339
".1571",1427.22789241597,1353.988715666,1940.2139045873,1752.25861259797,1100.54315300403,1279.17683266906
".1572",1091.42705773357,985.01371357673,1921.47701043337,1833.01134526049,2822.97375329409,1301.536449849
".1573",1820.34981102914,1078.64170081775,3714.62278731015,4341.56660079527,4491.55722685601,3308.58814508896
".1574",168.897012578931,261.560341174861,225.502559776507,282.479037450741,216.466505568644,291.428871443169
